y_preds,y_test
0.25798807,0
0.99993134,0
0.7239597,1
0.99574053,0
0.99993,0
0.9720701,0
0.98974377,1
7.674021e-05,1
0.00014258895,0
0.99923456,1
0.016357757,0
0.5404067,1
0.68611604,1
0.9999999,1
0.99536455,1
0.9748936,1
0.85013217,0
0.9940837,0
0.9987721,1
0.99999297,1
0.9937873,0
1.7378724e-08,0
0.999998,0
0.36710322,0
0.9400623,0
0.99645907,0
0.9969537,0
0.6361114,0
0.9975362,1
0.9116533,1
0.9370557,1
0.0069061397,0
0.009533028,0
0.82255375,0
0.99999917,1
0.983479,1
0.7804881,0
0.8668764,1
0.13364011,1
0.2697329,1
1.5138404e-08,0
0.9999914,1
0.9278553,0
0.9983876,0
0.999974,1
0.98675656,0
0.24146256,0
0.9992668,0
0.93178916,0
0.37696034,1
0.005871264,0
0.014604747,0
0.9925211,1
0.9991881,0
0.991394,1
0.17980412,0
0.05169474,0
9.653074e-08,0
0.9990338,1
0.99808085,0
0.0005702551,1
0.9884942,1
3.5846493e-05,0
0.95278513,1
0.9999567,1
0.9999982,0
0.9923968,0
0.99521846,1
8.490625e-06,0
0.9999008,1
0.18668187,0
0.9995302,1
0.99970216,1
0.00048255755,0
0.85211414,0
0.00077398546,0
1.0,0
0.9654798,1
0.020498777,0
0.99999964,0
0.0007103281,0
0.10282824,0
0.7917291,1
0.74118006,1
0.9991411,1
0.98480207,1
0.99982125,1
0.3697073,0
0.99999857,1
2.0651567e-05,0
0.000104430386,0
0.99999094,1
0.6257025,1
0.8241195,0
0.033306014,0
0.9990343,1
0.0054644677,0
0.9997768,1
0.99999976,1
0.999387,0
0.999721,1
3.8382527e-06,0
2.255741e-07,0
0.00031945962,1
1.6994295e-07,0
0.8441172,0
0.68861896,1
0.9981198,1
0.989175,0
0.9997925,1
0.9086162,0
0.11392058,1
0.009714928,0
0.84314746,1
0.99871194,0
0.6745971,1
1.0334546e-06,0
0.78071356,1
0.004057516,0
0.9998215,1
0.101988964,0
0.74709123,0
0.9981336,1
0.9924837,0
0.9999999,1
0.96512127,1
0.9993032,1
0.8760769,1
0.01260663,1
0.8377744,0
0.66249686,0
6.089041e-10,0
0.41365543,1
0.9999684,1
0.9977138,1
0.14240292,0
0.9997564,1
0.32557076,1
0.99333924,1
0.9999912,1
0.07546152,1
0.99999845,0
0.008702782,0
0.9969957,1
0.9508364,0
0.50832534,0
0.95561945,0
0.06441258,0
0.9716096,0
0.064705126,0
0.010725606,1
0.85181224,1
0.99950325,1
0.999967,0
0.00054577214,0
2.4750154e-05,0
0.117174834,0
7.6556626e-07,0
0.5438793,0
0.9921664,1
0.00034528776,0
0.92615813,0
0.5595434,1
0.94963884,0
0.822751,1
0.93979573,1
0.9758217,1
1.0,0
0.80208826,0
0.96535736,0
0.9001213,1
0.3147213,0
0.9655156,0
0.9999318,1
0.999959,1
0.9997875,1
0.9376111,1
0.9934541,1
0.073051274,0
0.9998907,1
0.00084280927,1
0.26091874,0
0.9358771,1
0.9990434,0
0.057837147,0
0.9999999,1
0.9999908,1
1.1910429e-05,0
0.0009830616,0
0.987364,1
0.9974317,1
0.92370534,1
0.9999976,1
0.99999964,1
0.99664634,1
0.99957305,0
0.9993298,0
0.9995161,0
0.97661465,1
0.9811112,0
0.9999993,1
0.97106814,1
0.00081343326,0
0.2355288,1
0.06358623,1
0.03020791,1
0.0014469739,0
0.00066593394,0
0.9630065,1
0.07061334,0
0.9441033,1
0.19675379,0
0.15798847,1
0.738703,1
0.049522206,0
0.99575055,0
0.8660612,1
0.8571303,0
0.95914674,1
0.96594363,1
0.99977845,1
0.00016324072,1
0.75536364,1
0.035784364,1
0.99531096,1
0.99998856,0
0.9629584,0
0.19547835,0
0.5523011,0
0.99999976,0
0.9994746,0
0.008575834,0
0.0006593774,0
0.7985578,1
0.9930634,1
0.95792025,1
0.9997775,1
0.07536469,1
0.88205343,0
2.7115319e-05,0
0.1891273,0
0.999597,1
0.2586314,1
0.0010299055,0
3.0962707e-05,0
0.0034051018,0
0.99196565,1
0.0017786743,0
0.058109254,0
0.976112,1
0.007944658,1
0.78401417,1
0.9931846,0
0.052790307,1
0.9998004,1
6.569641e-07,0
0.97901785,1
0.99448675,0
0.9999924,1
0.99003685,1
0.040537048,0
0.99999046,1
0.11625573,0
0.99973065,1
0.997741,1
0.18290202,1
0.9947731,1
0.07894242,0
0.3260058,0
0.9999933,1
0.0051593245,0
0.9960938,1
0.9997931,1
0.21301061,0
0.99964225,1
0.9613102,1
0.9994037,1
0.97885567,0
0.632589,0
0.9847589,1
0.0003970753,0
0.95814157,0
0.6819742,0
0.9979729,0
0.029359264,0
0.96019584,0
0.99996984,0
0.9971699,0
0.99935097,1
0.9239993,0
0.013992924,0
0.19009402,1
0.99835217,1
0.99506074,0
0.35232052,1
0.99986756,1
0.9707353,0
0.009403994,0
0.999049,1
0.9109612,1
0.28092512,1
0.28355297,0
0.99047345,1
0.74280405,0
0.074256964,0
0.9073997,1
0.99825734,1
0.9918745,0
0.9999589,1
0.99971384,0
0.9999995,1
0.00010944198,0
0.9944595,1
0.25043002,0
0.99984777,1
0.99920326,1
0.00050642615,1
0.92257214,0
0.0020475062,1
0.837422,0
0.99992573,1
0.0017156776,0
0.99860626,1
0.026316373,0
0.999853,1
1.0,1
0.99991536,1
0.9999205,1
0.00033067152,0
0.004020083,0
0.9996939,1
0.10347475,1
0.8782214,1
0.95234567,1
0.9999815,1
0.9973527,0
0.9999999,1
0.36302453,0
0.84503317,1
0.9818141,0
0.99997354,1
0.80170405,1
0.89000624,0
0.74034476,1
0.997027,1
0.99999726,1
0.9999025,1
0.99982446,1
0.48630938,1
0.035379164,1
0.000268627,0
0.19404957,0
0.057705756,0
1.0,1
0.8190958,1
0.9990227,1
1.0,1
0.9997701,1
0.0037176725,1
0.70011425,0
0.94814664,1
0.998524,1
0.9995104,1
0.0129768215,0
0.38727397,1
0.007912526,0
0.0039720056,0
0.41905257,1
0.88458264,1
1.106521e-08,0
0.91875297,0
0.76001793,0
0.9997298,1
0.75041145,0
0.99498796,0
0.8456352,1
0.007573907,0
6.2811945e-05,1
0.99388874,1
0.0001515015,0
0.740402,0
0.9999938,1
0.9999939,1
0.9899266,0
0.6088525,0
0.99801755,1
0.7061027,0
0.9999691,1
0.5669967,1
0.62401956,0
0.9976693,1
0.16984273,0
0.97240305,0
0.46254155,0
0.7721072,1
0.15192744,0
0.9999987,1
1.0,0
0.56881946,0
0.00011381049,0
0.13622451,0
0.9274644,1
0.9999969,0
0.65176934,0
3.5474968e-05,0
0.607664,0
0.0030044417,0
0.999998,1
0.9992306,1
0.9999974,1
0.9952943,1
0.22156018,0
0.8990993,1
0.04053501,1
0.7419539,0
0.9993993,0
3.8067985e-05,0
0.80708545,0
0.51453143,0
0.075076304,0
0.008761993,0
8.328221e-05,0
0.0028962009,0
0.99997854,1
0.9987068,1
0.02446358,0
0.00056821294,0
3.0395544e-05,0
0.0018176362,0
0.999902,1
1.6286947e-05,0
0.9992453,1
0.9943099,1
0.16444406,1
0.23058863,0
0.9963037,1
0.00014734041,0
0.99710625,1
0.3474792,0
0.14461657,0
0.99930656,0
0.5794816,0
0.9760494,0
0.12758021,1
0.9999206,1
0.9999902,1
0.99999917,1
0.99543566,0
0.93634164,1
0.15366483,0
0.41114765,0
0.9981659,0
0.17661178,1
0.9254591,1
0.99997973,1
0.0020441837,0
0.9975695,0
0.24825147,1
0.9997204,0
0.9998342,1
0.9691704,1
0.9888784,1
0.9995433,1
0.9982693,0
0.84963423,0
0.99928635,1
0.047694255,0
1.0,1
0.9999894,1
0.91687614,1
0.98523825,1
1.0,1
0.99982053,1
0.95133096,0
0.00675394,1
0.31280285,0
0.99983823,0
0.9717865,1
0.5394882,1
0.9999238,1
0.9998951,1
0.9999927,1
0.99988985,0
0.9951611,1
0.08414727,0
0.9993279,0
0.996845,1
0.9999707,1
0.39804843,0
0.9999317,0
0.999041,0
0.021104505,0
0.43924907,1
0.102622926,0
0.9999969,1
0.9794831,0
0.2418239,1
0.20584542,1
0.35299134,1
0.9960908,1
0.0002498585,0
0.9995389,1
0.00056631735,0
0.05562072,1
0.8634356,1
0.9822104,1
0.99825686,1
1.0,1
0.4456703,0
0.97209215,1
0.7953593,1
0.09577162,1
0.6712027,1
0.24926724,1
0.95898587,1
0.94523627,1
0.0034793,0
0.7460528,0
0.00037679035,0
0.99999976,1
0.9986092,1
0.93408734,1
0.9368375,1
0.21776673,1
0.9997098,1
0.93608963,0
0.9950139,0
0.3224767,1
0.07022015,0
0.9165924,1
0.00059787673,1
0.9991824,1
0.40814093,1
0.080247715,0
4.6779046e-08,0
0.9825701,0
0.017724182,1
0.95192784,1
0.1968159,1
0.4230774,0
9.011125e-06,1
0.97230387,1
0.03822686,1
0.0009890632,1
0.9581151,1
0.970604,1
0.9092565,0
0.45599073,1
0.9853932,0
0.4503293,1
0.9996106,1
0.19482306,0
0.9652546,0
0.9999745,1
0.24048585,0
0.06632416,0
0.87407464,0
0.08492417,0
0.9934628,1
0.9996207,1
0.9999827,1
0.73024476,0
0.97205645,1
0.999992,1
0.97858,1
8.312289e-06,0
0.0019865676,1
0.3272009,0
0.9998727,1
0.0017510526,1
0.43357545,0
0.9556508,1
0.98663586,1
0.99146956,1
0.97521347,1
0.9998373,0
0.0012550128,0
0.99874204,0
0.9999931,1
0.99999714,0
0.6389241,0
0.9990283,0
0.9998388,1
0.16360088,0
0.99639845,1
4.791649e-05,1
0.986302,1
0.998735,0
0.99872464,1
3.535421e-08,0
0.013519995,0
0.98276085,1
0.23229006,1
0.9946818,1
0.9297966,0
0.99992216,1
0.5295536,1
0.029505115,1
0.008670213,0
0.99629253,0
0.9837356,0
0.9278154,0
0.9999505,1
0.9999964,1
0.8702845,0
0.7326922,0
0.081238784,0
0.99864084,1
0.0070297965,0
0.99988437,1
0.98815316,1
0.999866,1
0.027077064,1
0.98193157,1
0.012815971,0
0.9428523,1
0.9530763,1
0.000120813915,0
0.9966544,1
0.33670306,0
0.82199013,1
0.20779216,1
0.004268948,0
0.13671133,0
0.9990816,1
0.9554864,1
3.02612e-06,0
0.0061284625,0
0.9998529,1
0.99996364,0
0.28357708,0
0.99999845,1
0.9954196,0
0.0034869697,0
0.99999356,1
0.99096197,1
0.9976376,1
0.9985455,1
0.9368979,1
0.9960979,0
0.9999701,0
0.99705863,1
0.047359634,0
0.9999927,1
4.0958205e-12,0
0.99999905,1
0.99989176,0
0.12706476,1
0.9775889,1
0.50048536,0
0.9466849,0
0.020102795,1
0.9999503,1
0.99875665,1
0.03718355,1
0.9765692,1
0.8782082,0
0.0018070878,1
0.3808403,1
0.90767777,0
1.0,1
9.326358e-07,0
0.5295035,0
0.9981402,1
0.97821885,1
0.9999341,1
0.13503753,0
0.9994087,1
0.47273028,0
0.9900662,1
0.9320332,0
0.041817084,1
0.9995552,1
0.009412349,0
0.11669401,1
0.75338054,0
0.9825869,1
0.42256182,0
0.9902298,0
0.98485535,1
0.03564705,0
0.04209739,0
0.030688465,0
0.05194,0
0.9839246,1
0.99954385,1
0.99999666,1
0.00011258214,0
0.18183978,0
0.999813,1
0.42041668,1
0.3035981,0
0.99774325,1
0.9999987,1
0.91861576,0
0.5453148,1
0.99999607,1
0.0013867433,0
0.97597677,1
0.08605305,0
0.9999993,1
0.01768693,1
0.023432212,0
0.19685264,0
0.010758095,0
1.1946842e-05,0
0.6598706,1
0.97545075,0
0.9999969,0
0.005690845,0
0.9877466,0
0.8900361,1
2.2906694e-07,0
0.98081255,1
0.9998616,0
0.97640187,1
0.7831794,1
0.00012403609,1
0.14827618,0
0.99997246,1
0.999995,1
0.9907182,0
0.21970938,0
0.58950675,0
0.9812525,1
0.00012809745,0
0.044975616,0
0.94920063,0
0.009737107,0
0.050359886,1
0.99626046,1
0.98089474,0
0.60945255,0
0.9998109,0
0.39722914,1
0.9995664,1
2.1620785e-06,0
0.94759196,0
0.7786096,0
1.0,0
0.45851716,1
0.96507394,1
0.9999932,0
0.12074313,0
0.8231015,1
0.1589233,0
2.4161277e-06,0
0.99463046,1
0.91016406,1
0.9699744,0
0.5681006,0
0.013629962,1
0.9836874,0
0.95533645,1
0.9997384,1
0.104577206,0
0.00016965922,1
0.64528507,0
0.99867105,1
0.9507968,1
0.9999989,1
0.97699225,1
0.9858372,0
0.74685436,1
0.9998323,1
0.13193472,0
0.2915405,0
0.99998474,1
0.027429089,0
0.7914955,1
0.722834,0
0.99883634,1
0.0011602809,0
0.30375257,1
0.9999994,1
0.9977773,1
0.79552746,0
0.9999827,1
0.99949694,1
0.00014092676,1
0.99644464,1
0.9921726,0
0.6100793,1
0.00015804514,0
1.0,1
0.90687793,0
2.1207607e-05,0
0.45695662,0
0.99867696,0
0.99600667,0
2.3183808e-05,0
0.9786362,0
3.4331948e-05,0
0.9947513,0
0.761225,0
0.11921551,1
8.3051265e-05,0
0.00036561998,0
0.18548286,0
0.96157986,0
0.99999964,0
0.059637222,1
0.98907244,1
0.9964218,1
0.0029029422,0
4.155372e-05,0
0.9338507,1
0.9860817,1
0.9993992,0
0.9999615,1
0.96407837,1
0.9987888,1
0.97287536,0
0.99327433,1
0.9999584,1
0.14971742,0
0.99976355,1
0.9999963,1
0.9919411,1
0.011142889,0
0.0064116567,0
3.3569734e-06,1
0.3937925,1
0.9999838,1
0.9997118,0
0.96774936,1
0.018045781,0
0.9999999,1
0.025046956,0
0.0020625521,0
0.13003865,1
0.8473143,0
0.9999771,1
0.9946407,1
0.8872662,1
0.99967015,1
8.8141984e-05,1
0.999969,1
0.9952048,0
0.5513016,1
0.99995077,1
0.41744295,0
0.0022437186,0
0.99936897,1
0.21116227,0
0.9740632,1
0.7949526,0
0.00035997867,1
0.99987173,0
0.6179448,0
3.507008e-05,1
1.0,0
1.0,1
0.9893093,1
0.35941875,1
0.99999726,0
0.99996436,0
0.99703205,1
0.9952786,0
0.9998198,1
0.9999769,1
0.81115156,0
0.0024961603,1
0.016738495,0
0.99912995,0
0.66681176,0
0.9738632,1
0.09311883,1
0.96561694,1
0.36778867,1
0.8751728,1
0.88798463,0
0.9999989,1
0.0478907,0
0.999941,1
0.31387395,1
0.99995553,0
0.99997306,1
0.99998987,1
0.9990382,1
0.00019722978,0
0.99359494,0
0.37704816,0
0.1554496,0
3.606478e-05,0
0.6930797,0
0.62828505,0
0.00025245475,0
0.7367611,0
0.15301368,0
0.99970067,1
0.9999709,1
0.0872832,1
0.005893381,0
0.18772542,0
0.99749506,1
0.9990558,1
0.99999976,1
0.950742,0
0.98849666,1
0.9913844,1
0.9999484,1
0.98055935,1
0.999998,1
0.16670434,0
0.99969494,1
0.01075284,0
0.99627626,1
0.52086,0
0.00021346114,0
0.03415786,0
0.02818437,0
0.0102581885,0
5.7182086e-05,0
0.99980897,1
0.000869596,0
0.9768082,1
0.52206004,0
0.9994137,1
0.058223978,1
0.93232656,1
0.9999292,1
0.53039086,1
0.021118134,1
0.00047798525,0
0.94821334,1
0.97991484,0
0.012706625,0
0.46935934,0
0.08779592,1
0.056744613,0
0.998611,1
0.15069929,1
1.0,1
0.9971896,1
0.4556505,0
0.0033976098,0
0.99879175,1
0.9999608,0
0.6393749,0
0.00024800157,1
0.28783396,0
0.9976355,1
1.0,1
0.99025655,0
0.99997914,1
0.011801966,1
0.9795665,0
0.22588694,0
0.0009890429,0
0.99756086,1
0.18729675,0
0.9996424,1
0.102732025,1
0.99995184,1
0.9863172,1
0.00304717,0
0.99999356,1
0.09705864,1
0.99999917,1
0.034633342,0
0.0018203683,1
0.9871629,0
0.9931084,1
0.99998844,0
0.005476373,0
0.13321479,0
0.8634034,1
0.9908049,1
0.9652717,1
0.0518613,1
0.8620399,0
0.0036089353,1
0.6456423,0
