y_test,y_preds,y_pro
1.0,1.0,0.8652513
0.0,0.0,0.0040361085
1.0,1.0,0.88582754
0.0,0.0,0.02216971
1.0,1.0,0.8408088
0.0,0.0,0.19642718
0.0,0.0,0.083308056
1.0,1.0,0.998767
1.0,1.0,0.6740089
0.0,0.0,0.03461569
0.0,0.0,0.0076130824
1.0,1.0,0.9533803
1.0,1.0,0.9758099
0.0,0.0,0.100654654
1.0,1.0,0.8836448
1.0,1.0,0.90981364
0.0,0.0,0.0001219603
1.0,1.0,0.6469368
1.0,1.0,0.7255169
1.0,1.0,0.9820539
1.0,1.0,0.9991053
1.0,1.0,0.7709778
1.0,1.0,0.99136364
1.0,1.0,0.9245906
1.0,1.0,0.90382904
1.0,0.0,0.0069132987
0.0,0.0,0.0004351927
1.0,0.0,0.0017975937
0.0,0.0,0.0034332515
0.0,0.0,0.07363098
0.0,0.0,0.3263434
1.0,0.0,0.20884877
0.0,0.0,0.03667288
1.0,0.0,0.016306937
0.0,0.0,0.020495765
0.0,0.0,0.025104687
0.0,0.0,0.091316625
1.0,1.0,0.95857644
1.0,1.0,0.88061386
0.0,0.0,0.03710136
1.0,1.0,0.9986482
0.0,0.0,0.0004132887
1.0,0.0,0.008780939
0.0,0.0,0.079440236
0.0,0.0,0.083989955
0.0,0.0,0.3930202
1.0,1.0,0.99981886
0.0,0.0,0.0787457
1.0,1.0,0.96184057
0.0,0.0,0.03076071
1.0,1.0,0.9758815
0.0,0.0,0.0029225172
1.0,0.0,0.46989322
0.0,0.0,0.047502685
0.0,0.0,0.45485467
0.0,1.0,0.8366403
0.0,0.0,7.462999e-05
1.0,0.0,0.05673358
0.0,0.0,0.021346956
0.0,1.0,0.99688256
0.0,0.0,0.010816658
1.0,1.0,0.81440616
1.0,0.0,0.08240819
0.0,0.0,3.636197e-06
1.0,1.0,0.99039114
0.0,0.0,0.0005465916
1.0,1.0,0.9730972
1.0,1.0,0.99843174
1.0,1.0,0.7930762
1.0,1.0,0.9448613
1.0,1.0,0.9598912
0.0,1.0,0.6963208
0.0,1.0,0.6525795
1.0,1.0,0.97903067
1.0,1.0,0.9999323
0.0,0.0,0.35823613
0.0,0.0,0.05624881
0.0,0.0,0.019200515
0.0,0.0,0.021482134
0.0,1.0,0.74076605
0.0,0.0,0.4162676
0.0,0.0,0.23612274
0.0,1.0,0.9250866
1.0,1.0,0.9942008
1.0,1.0,0.9972373
1.0,1.0,0.92779934
0.0,0.0,0.041628145
0.0,1.0,0.52563393
0.0,0.0,0.007046365
1.0,1.0,0.98208505
1.0,1.0,0.95745164
0.0,0.0,0.121843055
1.0,1.0,0.9985102
1.0,0.0,0.0014244858
1.0,0.0,0.22091568
0.0,0.0,0.008277917
1.0,0.0,0.006248234
0.0,1.0,0.9946405
0.0,1.0,0.80217195
1.0,1.0,0.9799423
0.0,1.0,0.68236655
0.0,0.0,0.0752394
0.0,0.0,0.08477188
0.0,0.0,0.2219226
1.0,0.0,0.13112107
0.0,0.0,0.038277905
0.0,0.0,0.04595267
1.0,1.0,0.97657806
0.0,1.0,0.9233391
1.0,1.0,0.99786097
0.0,0.0,0.46156007
0.0,0.0,0.22027151
0.0,0.0,9.732152e-06
1.0,1.0,0.9272028
0.0,0.0,0.0016117088
1.0,1.0,0.9379595
1.0,1.0,0.9609641
0.0,0.0,0.0018302518
1.0,1.0,0.99208623
1.0,1.0,0.99780756
0.0,0.0,0.0383136
0.0,1.0,0.9329157
1.0,1.0,0.9571963
0.0,0.0,0.104813024
1.0,1.0,0.99518484
0.0,0.0,0.17193311
1.0,1.0,0.9528194
1.0,1.0,0.99795914
0.0,0.0,0.01624537
0.0,0.0,0.11733238
0.0,0.0,0.01692643
0.0,1.0,0.9669699
1.0,1.0,0.91654027
0.0,0.0,0.00065154047
0.0,0.0,0.20890331
0.0,0.0,0.00017837502
0.0,0.0,0.35053298
1.0,1.0,0.96555996
1.0,1.0,0.71379715
1.0,0.0,0.03899491
1.0,1.0,0.9700211
1.0,1.0,0.9532639
0.0,0.0,0.09973989
1.0,1.0,0.94646615
0.0,0.0,0.1746048
0.0,0.0,0.019418726
1.0,1.0,0.7915852
1.0,1.0,0.9999926
0.0,0.0,0.37320527
0.0,0.0,0.06725664
1.0,1.0,0.9998153
0.0,0.0,0.009207404
1.0,1.0,0.9956552
1.0,1.0,0.97248363
0.0,1.0,0.9078735
1.0,1.0,0.9690819
0.0,1.0,0.8067401
0.0,1.0,0.621011
1.0,0.0,0.45937312
0.0,0.0,0.08072413
0.0,0.0,0.19120035
1.0,1.0,0.8652323
1.0,1.0,0.99915135
0.0,1.0,0.6409177
1.0,1.0,0.99996936
0.0,1.0,0.97069025
1.0,0.0,0.06610832
0.0,0.0,0.10985847
1.0,1.0,0.946272
0.0,1.0,0.86906946
1.0,1.0,0.99896777
0.0,0.0,0.007221255
1.0,1.0,0.5672322
0.0,0.0,0.03537445
1.0,1.0,0.9200862
0.0,0.0,0.014203312
0.0,0.0,0.0017945007
1.0,0.0,0.19095038
0.0,0.0,0.0012451878
1.0,1.0,0.93663573
1.0,1.0,0.9909897
1.0,1.0,0.93102634
1.0,1.0,0.9890799
1.0,0.0,0.37937295
0.0,1.0,0.58139884
0.0,0.0,0.13036567
0.0,0.0,0.10586796
1.0,1.0,0.9678792
1.0,1.0,0.7270873
1.0,1.0,0.90558755
0.0,0.0,0.054185152
1.0,0.0,0.10382072
1.0,1.0,0.601186
1.0,1.0,0.98583543
1.0,1.0,0.9585169
1.0,1.0,0.528503
0.0,1.0,0.9005296
0.0,0.0,0.00012348026
1.0,1.0,0.73122543
0.0,0.0,0.43446183
0.0,0.0,0.00041171754
0.0,0.0,0.00064125133
0.0,1.0,0.9039624
0.0,0.0,0.0017447667
0.0,0.0,0.007211382
1.0,0.0,0.30178735
1.0,1.0,0.9674791
1.0,1.0,0.7307555
0.0,0.0,0.09990472
0.0,0.0,0.0009567404
0.0,0.0,0.059429675
0.0,1.0,0.9124234
0.0,0.0,0.0014431167
0.0,0.0,0.017913016
1.0,1.0,0.98479885
0.0,0.0,0.0015111516
0.0,1.0,0.8934755
1.0,1.0,0.926257
0.0,1.0,0.9377195
1.0,1.0,0.9689369
1.0,1.0,0.6227306
1.0,1.0,0.9827983
0.0,1.0,0.71936685
0.0,1.0,0.9824029
0.0,0.0,0.3341513
1.0,1.0,0.98428637
0.0,0.0,0.29022262
0.0,0.0,0.2435963
1.0,1.0,0.9377726
1.0,1.0,0.88467884
1.0,1.0,0.9889381
1.0,1.0,0.9984724
1.0,1.0,0.97919214
0.0,1.0,0.93248343
1.0,1.0,0.98728555
1.0,0.0,0.0069023147
0.0,0.0,0.22748871
1.0,0.0,0.3674128
0.0,0.0,0.21287948
0.0,0.0,0.04470913
1.0,1.0,0.9893634
1.0,1.0,0.9990312
0.0,0.0,0.1132655
0.0,1.0,0.5950079
1.0,1.0,0.8367021
1.0,1.0,0.99433136
1.0,1.0,0.91803175
1.0,1.0,0.9978527
1.0,1.0,0.99901295
1.0,1.0,0.89808244
0.0,1.0,0.8034324
0.0,1.0,0.9950281
0.0,1.0,0.54810464
1.0,1.0,0.77239937
0.0,1.0,0.7699615
1.0,1.0,0.97057796
1.0,1.0,0.77963954
0.0,1.0,0.96981895
1.0,1.0,0.7357273
1.0,0.0,0.052402966
1.0,0.0,0.48225725
0.0,0.0,0.045492336
0.0,0.0,0.039050136
1.0,1.0,0.9863608
0.0,0.0,0.011350927
1.0,1.0,0.99839103
0.0,0.0,0.04899085
1.0,1.0,0.92908305
1.0,1.0,0.9972523
0.0,0.0,0.45109463
0.0,0.0,0.0075989044
1.0,1.0,0.9977089
0.0,1.0,0.9790218
1.0,0.0,0.46247834
1.0,1.0,0.9970873
1.0,1.0,0.9649907
1.0,1.0,0.7497224
1.0,0.0,0.14660253
1.0,0.0,0.41598302
1.0,1.0,0.9228773
0.0,1.0,0.822831
0.0,0.0,0.08229835
0.0,0.0,0.009378416
0.0,0.0,0.0032691238
0.0,0.0,0.0033120809
0.0,0.0,0.14555022
0.0,0.0,0.49406576
0.0,0.0,0.00259356
1.0,0.0,0.38140073
1.0,1.0,0.66056055
1.0,1.0,0.8127395
1.0,0.0,0.39340428
1.0,1.0,0.90603626
0.0,0.0,0.07191053
0.0,0.0,0.0019892324
0.0,0.0,0.110759266
1.0,1.0,0.99168867
1.0,1.0,0.99605197
0.0,0.0,0.00070211885
0.0,1.0,0.5754518
0.0,0.0,0.17153244
1.0,1.0,0.93110126
0.0,1.0,0.7070368
0.0,0.0,0.3859515
1.0,0.0,0.10447473
1.0,0.0,0.37851867
1.0,0.0,0.022121241
0.0,1.0,0.561984
1.0,1.0,0.5048726
1.0,1.0,0.99932873
0.0,0.0,0.0060747694
1.0,1.0,0.8355151
0.0,0.0,0.22423571
1.0,1.0,0.9055732
1.0,1.0,0.95075303
0.0,0.0,0.0068635857
1.0,1.0,0.99395365
0.0,0.0,0.010201603
1.0,1.0,0.8585668
1.0,1.0,0.83231086
1.0,0.0,0.14847821
1.0,1.0,0.97600013
0.0,0.0,0.44629034
0.0,0.0,0.23133545
1.0,1.0,0.97481257
0.0,0.0,0.03559379
1.0,1.0,0.9411268
1.0,1.0,0.974225
0.0,0.0,0.05734503
1.0,1.0,0.97751105
1.0,1.0,0.96332866
1.0,0.0,0.36393195
0.0,1.0,0.5434819
0.0,0.0,0.008962778
1.0,0.0,0.47221124
0.0,0.0,1.2423729e-05
0.0,1.0,0.5010285
0.0,1.0,0.8103979
0.0,0.0,0.19280738
0.0,0.0,0.006932516
0.0,0.0,0.0456263
0.0,1.0,0.6250565
0.0,1.0,0.6103889
1.0,1.0,0.5221644
0.0,0.0,0.23459955
0.0,0.0,0.0017057395
1.0,0.0,0.025659068
1.0,1.0,0.8737507
0.0,1.0,0.5798469
1.0,1.0,0.9974419
1.0,1.0,0.99737984
0.0,0.0,0.4290703
0.0,0.0,0.0010215631
1.0,1.0,0.9989304
1.0,1.0,0.9249717
1.0,0.0,0.49636394
0.0,0.0,0.013500829
1.0,0.0,0.34057456
0.0,0.0,0.01808615
0.0,1.0,0.51293147
1.0,0.0,0.047494575
1.0,1.0,0.7830939
0.0,1.0,0.9131885
1.0,0.0,0.44182593
0.0,0.0,0.2886232
1.0,1.0,0.9915725
0.0,0.0,0.18830849
1.0,1.0,0.8833309
0.0,1.0,0.8536459
1.0,1.0,0.8064963
1.0,1.0,0.95971614
1.0,1.0,0.58523494
0.0,0.0,0.15735444
1.0,0.0,0.17697367
0.0,1.0,0.8492695
1.0,1.0,0.9989028
0.0,0.0,0.00042233875
1.0,1.0,0.9647343
0.0,0.0,2.4077639e-05
1.0,1.0,0.9782395
1.0,1.0,0.95227873
1.0,1.0,0.995227
1.0,1.0,0.94454765
0.0,0.0,0.0020615747
0.0,0.0,0.48565173
1.0,1.0,0.85958767
1.0,0.0,0.13287438
1.0,1.0,0.57142437
1.0,0.0,0.3878827
1.0,1.0,0.55825734
0.0,0.0,0.00040632882
1.0,1.0,0.953987
0.0,1.0,0.99421364
1.0,1.0,0.85202646
0.0,0.0,0.015633637
1.0,1.0,0.9952259
1.0,0.0,0.20515768
0.0,0.0,0.0054042595
1.0,1.0,0.9568561
1.0,1.0,0.83760816
1.0,1.0,0.99908113
1.0,1.0,0.996917
1.0,1.0,0.9962174
1.0,1.0,0.6935929
1.0,1.0,0.9986511
0.0,0.0,0.117634945
0.0,0.0,0.00029314385
0.0,0.0,0.16159263
1.0,0.0,0.15806048
1.0,1.0,0.94360864
1.0,1.0,0.95732147
1.0,1.0,0.99754333
1.0,1.0,0.7665356
1.0,1.0,0.8598291
0.0,1.0,0.86673534
1.0,1.0,0.9957064
1.0,1.0,0.6009651
1.0,1.0,0.92529565
0.0,0.0,0.020060485
1.0,1.0,0.52278054
0.0,0.0,0.0003599641
0.0,1.0,0.9115605
1.0,1.0,0.9545715
1.0,1.0,0.9696026
0.0,0.0,4.725169e-09
0.0,1.0,0.8195485
0.0,0.0,0.030622754
1.0,1.0,0.8368866
0.0,0.0,0.038567543
0.0,0.0,0.3471941
1.0,0.0,0.12231525
0.0,0.0,0.14322208
1.0,1.0,0.91952825
1.0,1.0,0.7502686
0.0,1.0,0.5237286
0.0,0.0,0.33255947
1.0,0.0,0.09792082
1.0,1.0,0.92499584
0.0,0.0,0.01053247
0.0,1.0,0.82017565
1.0,1.0,0.99674547
0.0,1.0,0.7397152
1.0,1.0,0.94933885
1.0,1.0,0.79869187
0.0,0.0,0.059839543
1.0,1.0,0.99478334
0.0,0.0,0.04796244
0.0,0.0,0.017088497
0.0,1.0,0.9209194
1.0,1.0,0.68939614
0.0,0.0,0.09534046
1.0,1.0,0.9683055
0.0,1.0,0.7492405
0.0,0.0,0.029847572
0.0,0.0,0.044546902
0.0,0.0,0.09197128
1.0,1.0,0.984132
0.0,1.0,0.7210719
0.0,0.0,0.006743089
0.0,0.0,0.019006528
0.0,1.0,0.538188
0.0,1.0,0.78651166
1.0,1.0,0.6311564
1.0,1.0,0.9610908
1.0,1.0,0.99957603
1.0,1.0,0.9348502
0.0,0.0,0.016530503
1.0,1.0,0.9632413
1.0,0.0,0.33073935
0.0,0.0,0.24380538
0.0,0.0,0.0233257
0.0,1.0,0.9000693
0.0,0.0,0.15217155
0.0,0.0,0.0070770285
0.0,0.0,0.00013436607
0.0,0.0,0.005234979
0.0,0.0,0.046237554
0.0,1.0,0.82639945
1.0,1.0,0.9764508
1.0,1.0,0.5521971
0.0,0.0,0.00032181985
0.0,0.0,0.45560437
0.0,0.0,0.0717205
0.0,0.0,8.5774846e-05
1.0,0.0,0.41125476
0.0,0.0,0.037972327
1.0,1.0,0.9994849
1.0,1.0,0.99821585
1.0,0.0,0.45406103
0.0,0.0,0.0033096971
1.0,1.0,0.6435617
0.0,0.0,0.039220836
1.0,1.0,0.9990584
0.0,0.0,0.016393188
0.0,0.0,0.47364813
0.0,1.0,0.56489134
0.0,0.0,0.09886319
0.0,1.0,0.5147415
1.0,1.0,0.5630893
1.0,1.0,0.98949933
1.0,1.0,0.99935967
1.0,1.0,0.5799965
0.0,1.0,0.67681944
1.0,0.0,0.48138118
0.0,0.0,0.1639346
0.0,0.0,0.0098288255
0.0,0.0,0.20482673
1.0,0.0,0.0054268893
1.0,1.0,0.9566982
1.0,1.0,0.92641765
0.0,0.0,0.20887877
0.0,1.0,0.9835577
1.0,1.0,0.6976919
0.0,0.0,0.34752372
1.0,1.0,0.9545292
1.0,1.0,0.93062705
1.0,0.0,0.18742171
1.0,1.0,0.9979303
0.0,1.0,0.7930068
0.0,0.0,0.008635553
1.0,0.0,0.15532537
0.0,0.0,0.4334233
1.0,1.0,0.6712941
1.0,1.0,0.9237744
1.0,0.0,0.22119834
1.0,1.0,0.9839443
1.0,1.0,0.9999099
1.0,1.0,0.966886
0.0,0.0,0.32130876
1.0,1.0,0.98945755
0.0,1.0,0.6694053
0.0,1.0,0.93597054
1.0,1.0,0.8139484
1.0,1.0,0.9067017
1.0,1.0,0.60994744
1.0,1.0,0.99617404
1.0,1.0,0.98912686
0.0,1.0,0.9770781
1.0,0.0,0.09396089
0.0,1.0,0.7657119
0.0,0.0,0.13282663
1.0,1.0,0.8846301
1.0,1.0,0.85123855
0.0,0.0,0.13807608
0.0,1.0,0.81864816
0.0,0.0,0.043386456
0.0,0.0,0.0027536834
1.0,0.0,0.023713548
0.0,0.0,0.005092739
1.0,1.0,0.9232284
0.0,0.0,0.002518726
1.0,1.0,0.9050423
1.0,0.0,0.43954924
1.0,0.0,0.2553296
1.0,1.0,0.66425085
0.0,1.0,0.54059595
1.0,1.0,0.88518125
0.0,0.0,0.0021828453
1.0,1.0,0.97560227
1.0,1.0,0.93987733
1.0,1.0,0.997552
1.0,1.0,0.901565
1.0,1.0,0.99261546
0.0,0.0,0.0700804
1.0,1.0,0.62521785
1.0,0.0,0.050904326
1.0,0.0,0.07145673
1.0,0.0,0.014081113
1.0,0.0,0.3301532
1.0,1.0,0.87437403
1.0,0.0,0.11517861
0.0,0.0,0.0142719755
0.0,0.0,0.01536273
0.0,0.0,0.0005677157
1.0,1.0,0.9991629
1.0,1.0,0.9772922
1.0,1.0,0.9906466
1.0,1.0,0.693097
1.0,0.0,0.04722011
1.0,1.0,0.9782601
0.0,1.0,0.739622
0.0,0.0,0.015915897
1.0,1.0,0.7790296
0.0,1.0,0.89400697
1.0,1.0,0.86259395
1.0,1.0,0.88845384
1.0,0.0,0.16799086
1.0,1.0,0.8090997
0.0,0.0,0.15741849
0.0,0.0,0.0006502133
0.0,0.0,0.084937595
1.0,1.0,0.7756117
1.0,0.0,0.43842778
1.0,1.0,0.9487846
0.0,0.0,0.017284488
1.0,0.0,0.2488599
1.0,1.0,0.9990387
1.0,1.0,0.9955035
1.0,1.0,0.6709302
1.0,1.0,0.99449724
1.0,1.0,0.9420854
0.0,0.0,0.00094425015
1.0,1.0,0.708526
0.0,0.0,0.011049513
1.0,1.0,0.94308084
1.0,1.0,0.93509924
0.0,0.0,0.00038528693
0.0,1.0,0.6999364
1.0,1.0,0.9005676
0.0,1.0,0.54338384
0.0,0.0,0.006014772
0.0,0.0,0.47704285
0.0,0.0,0.00049555086
1.0,1.0,0.8637318
1.0,1.0,0.8062906
1.0,1.0,0.8713894
0.0,0.0,0.062166836
1.0,0.0,0.2428045
1.0,1.0,0.99956316
1.0,0.0,0.3078121
0.0,0.0,0.014953658
1.0,0.0,0.49323305
0.0,0.0,0.0069323583
1.0,1.0,0.982018
1.0,0.0,0.10199957
0.0,1.0,0.7758902
1.0,1.0,0.6644463
1.0,1.0,0.57647884
1.0,1.0,0.57135606
1.0,1.0,0.6811854
0.0,1.0,0.9410369
0.0,0.0,0.07624872
0.0,0.0,0.0010851248
1.0,0.0,0.10061825
0.0,1.0,0.5918209
0.0,0.0,0.006442551
0.0,0.0,2.5571633e-05
1.0,1.0,0.8029898
0.0,0.0,0.0029458713
1.0,1.0,0.94797885
1.0,0.0,0.051359132
1.0,1.0,0.5783534
0.0,0.0,0.018476667
1.0,1.0,0.9968561
0.0,0.0,0.033855442
0.0,1.0,0.930653
1.0,0.0,0.23806971
1.0,1.0,0.58985543
1.0,1.0,0.977796
0.0,0.0,0.00032311963
1.0,1.0,0.99980444
1.0,0.0,0.3966798
1.0,1.0,0.98239756
0.0,0.0,0.038650963
0.0,0.0,0.032734383
0.0,1.0,0.92265856
0.0,0.0,0.00038160084
1.0,1.0,0.7123323
1.0,1.0,0.9830358
0.0,0.0,0.33779323
0.0,0.0,0.19832318
0.0,0.0,0.10941278
1.0,1.0,0.892812
0.0,0.0,0.00011010762
1.0,1.0,0.9996711
1.0,1.0,0.9981818
1.0,1.0,0.99805117
1.0,1.0,0.70590466
1.0,1.0,0.97913843
0.0,0.0,0.388656
1.0,0.0,0.009865349
1.0,0.0,0.29503465
0.0,1.0,0.9195462
