y_test,y_preds,y_pro
1.0,0.0,0.34986234
1.0,1.0,0.999881
1.0,0.0,0.37640572
0.0,1.0,0.55530256
0.0,1.0,0.9888638
1.0,1.0,0.9999968
1.0,1.0,0.9992662
0.0,1.0,0.97994643
1.0,1.0,0.99999845
1.0,1.0,0.97653174
0.0,0.0,0.050648578
0.0,0.0,9.704417e-11
0.0,0.0,1.5067345e-06
0.0,1.0,0.5466557
1.0,1.0,0.9998983
1.0,1.0,0.9999995
0.0,0.0,4.323295e-05
1.0,1.0,0.9995913
1.0,1.0,0.8359871
1.0,1.0,0.9484987
0.0,0.0,0.00039181797
1.0,1.0,0.99839634
1.0,1.0,0.9999951
1.0,0.0,0.008931559
0.0,0.0,3.8603002e-06
0.0,0.0,6.50737e-05
0.0,0.0,2.4918055e-08
0.0,1.0,0.9132427
0.0,1.0,0.509961
0.0,1.0,0.8049577
1.0,1.0,0.99996173
1.0,1.0,1.0
0.0,0.0,1.3567825e-06
0.0,0.0,0.31141815
1.0,1.0,0.99999905
0.0,1.0,0.9999449
0.0,1.0,0.9999943
0.0,0.0,7.262754e-08
0.0,0.0,9.422683e-08
1.0,1.0,0.9774032
1.0,0.0,1.0569634e-09
1.0,1.0,0.8075099
0.0,0.0,0.00021434527
0.0,0.0,4.0358894e-09
0.0,0.0,0.003219759
0.0,0.0,0.0005254316
1.0,1.0,1.0
1.0,1.0,0.99994826
1.0,1.0,0.9520809
0.0,0.0,7.951654e-07
0.0,0.0,0.41308102
0.0,1.0,0.99283457
0.0,0.0,0.03567812
1.0,0.0,0.005311051
0.0,0.0,2.65028e-10
0.0,1.0,0.97451526
1.0,1.0,0.99997985
0.0,0.0,0.03019097
1.0,1.0,0.99883944
1.0,1.0,0.96463513
1.0,1.0,0.9999918
1.0,1.0,0.9999999
1.0,0.0,0.22289716
0.0,0.0,0.021376494
0.0,0.0,0.00061300053
1.0,0.0,0.47436032
0.0,0.0,8.608166e-07
0.0,1.0,0.88194597
1.0,1.0,0.9969338
0.0,0.0,0.0018763711
1.0,1.0,0.99998283
1.0,0.0,0.00033608498
1.0,0.0,0.051126108
0.0,0.0,1.0805915e-08
0.0,0.0,0.37322718
0.0,1.0,0.9994165
1.0,1.0,0.7016957
1.0,1.0,0.9999907
1.0,1.0,0.999949
1.0,0.0,0.002191685
1.0,0.0,0.15235703
0.0,1.0,0.999356
0.0,0.0,0.00079210126
1.0,1.0,0.9999932
1.0,1.0,0.9986179
0.0,1.0,0.90198
1.0,1.0,1.0
0.0,0.0,0.0565925
1.0,1.0,0.9775507
0.0,0.0,0.33032852
1.0,1.0,0.9997743
1.0,1.0,0.86559576
0.0,0.0,1.9764169e-08
0.0,0.0,0.0300494
1.0,1.0,0.9999869
1.0,1.0,0.9999999
1.0,1.0,0.66650647
1.0,1.0,0.96823055
0.0,0.0,0.0063389433
1.0,1.0,0.9999448
1.0,1.0,0.92099696
0.0,0.0,2.065893e-06
1.0,1.0,0.9999999
1.0,0.0,0.0011456034
1.0,1.0,0.88686204
0.0,1.0,0.99999917
1.0,1.0,1.0
0.0,1.0,0.9998486
1.0,1.0,1.0
1.0,1.0,0.9711954
0.0,0.0,0.00014100996
1.0,1.0,0.9992524
0.0,0.0,2.6995958e-05
1.0,1.0,0.5557283
1.0,1.0,1.0
1.0,1.0,0.9999999
0.0,0.0,0.25444898
1.0,1.0,0.99999976
1.0,0.0,0.027594602
0.0,0.0,0.00026321047
0.0,0.0,0.009774304
0.0,1.0,0.9894232
1.0,1.0,0.99747664
1.0,1.0,0.8169925
0.0,0.0,0.014418036
0.0,1.0,0.99557734
1.0,1.0,0.99986815
0.0,0.0,0.0005455678
0.0,0.0,0.0052394057
0.0,1.0,0.9992636
1.0,1.0,1.0
1.0,1.0,0.99737453
1.0,1.0,0.9999807
0.0,0.0,0.087971635
1.0,1.0,0.98976034
1.0,1.0,1.0
1.0,1.0,0.9998074
0.0,1.0,0.9964796
0.0,1.0,0.98037004
0.0,0.0,0.015031386
1.0,0.0,6.658851e-05
0.0,1.0,0.9704883
1.0,1.0,0.99582183
1.0,1.0,0.9690814
1.0,1.0,0.99975425
1.0,1.0,0.9999908
0.0,1.0,0.92691517
1.0,1.0,1.0
1.0,1.0,0.9999913
0.0,0.0,0.0018057019
1.0,1.0,0.9999981
0.0,0.0,2.981229e-07
1.0,1.0,0.8232111
1.0,1.0,0.9999994
1.0,1.0,0.99940944
0.0,0.0,0.0015983263
1.0,1.0,0.99999964
0.0,0.0,0.0019961845
1.0,0.0,0.31470898
1.0,1.0,0.9999535
1.0,1.0,0.99819213
0.0,1.0,0.99875987
0.0,0.0,0.0041074767
0.0,1.0,0.710337
1.0,0.0,0.27219334
0.0,1.0,0.776088
1.0,1.0,0.7707175
0.0,1.0,0.6301952
1.0,1.0,0.99998057
1.0,1.0,0.66629183
0.0,0.0,0.0041251513
1.0,1.0,0.99741095
1.0,1.0,0.87854135
1.0,1.0,0.9997843
1.0,1.0,0.9982993
1.0,1.0,0.9991955
0.0,0.0,8.943037e-09
1.0,1.0,1.0
0.0,1.0,0.97883564
1.0,0.0,0.0151632065
0.0,0.0,1.0376825e-06
1.0,1.0,0.97521895
1.0,1.0,1.0
1.0,1.0,0.9999504
1.0,1.0,0.99760914
0.0,0.0,2.0082264e-06
0.0,1.0,0.51247674
1.0,1.0,0.9999958
1.0,0.0,0.0732642
0.0,0.0,5.736232e-09
1.0,1.0,0.9976623
1.0,0.0,0.111625485
1.0,1.0,0.9999471
1.0,1.0,0.92700845
1.0,1.0,0.99917233
0.0,1.0,0.6475366
0.0,0.0,0.00042479043
0.0,1.0,0.99900454
1.0,1.0,0.9547339
0.0,1.0,0.9974003
1.0,1.0,1.0
1.0,1.0,0.98780113
1.0,1.0,0.99999976
1.0,1.0,0.99296206
1.0,1.0,1.0
1.0,1.0,0.99798346
1.0,1.0,0.9999994
1.0,1.0,0.99992764
1.0,1.0,0.54601634
1.0,0.0,0.0042776642
1.0,1.0,0.95605713
0.0,0.0,2.5575695e-13
1.0,1.0,0.97050315
1.0,1.0,0.99999464
1.0,1.0,1.0
0.0,0.0,7.8071935e-07
1.0,1.0,1.0
0.0,0.0,4.6453135e-07
1.0,1.0,0.9998759
0.0,1.0,0.5801428
0.0,1.0,0.99997556
0.0,0.0,3.6637337e-07
0.0,1.0,0.99596715
0.0,0.0,0.36068374
1.0,1.0,0.97594595
0.0,1.0,0.9763491
1.0,1.0,0.99998057
1.0,1.0,0.9999999
1.0,1.0,0.9999901
1.0,1.0,1.0
1.0,1.0,0.9994855
1.0,1.0,0.99518895
0.0,1.0,0.9951545
0.0,1.0,0.99704933
1.0,1.0,0.99998236
1.0,1.0,0.9999988
0.0,0.0,0.0002296352
1.0,1.0,0.9999994
1.0,1.0,0.9665285
0.0,0.0,0.00016201398
1.0,1.0,0.9998505
1.0,1.0,0.99902165
0.0,0.0,8.324e-07
0.0,0.0,7.466104e-09
0.0,0.0,7.195119e-05
0.0,0.0,2.8717204e-10
1.0,0.0,0.021683259
1.0,0.0,0.000170544
1.0,0.0,0.48170635
0.0,1.0,0.8730701
1.0,0.0,0.0015762788
0.0,0.0,1.4727365e-07
1.0,1.0,0.9999943
0.0,1.0,0.9987081
0.0,1.0,0.7841119
1.0,1.0,0.9995653
1.0,1.0,0.99999475
0.0,0.0,5.137021e-10
1.0,1.0,0.9999993
1.0,1.0,1.0
0.0,0.0,0.00013027259
1.0,0.0,0.036777936
0.0,0.0,0.14390054
1.0,1.0,0.9999647
1.0,1.0,0.9999933
0.0,0.0,0.00010237675
1.0,1.0,0.9588624
0.0,0.0,2.9888812e-05
0.0,0.0,2.6503847e-06
0.0,0.0,5.632955e-05
1.0,1.0,0.99999976
1.0,0.0,0.031889413
0.0,0.0,0.0061604963
1.0,1.0,0.9988707
0.0,1.0,0.92202294
1.0,0.0,0.0034752039
1.0,1.0,0.99997985
0.0,0.0,0.05829434
1.0,1.0,0.9985324
1.0,1.0,0.9999901
1.0,1.0,0.99854577
1.0,1.0,0.9999994
0.0,1.0,0.9946794
0.0,1.0,0.8887452
0.0,0.0,0.14107232
1.0,1.0,0.92088413
1.0,1.0,0.8350602
0.0,0.0,6.081085e-08
1.0,1.0,0.99999917
1.0,1.0,1.0
0.0,1.0,0.955253
1.0,1.0,0.99998915
