y_preds,y_test
0.8803731,1
0.9992312,1
1.0,1
0.9999839,1
0.9966137,0
0.99742186,1
0.982166,0
0.9999995,1
0.07568262,1
7.8637274e-09,0
0.99999833,1
0.16341375,0
0.9999355,1
0.9950611,1
0.9927065,1
0.009937536,0
0.99484223,0
0.9663412,1
0.8932533,1
0.9989354,1
0.012617141,0
0.9995908,1
0.9995969,1
0.99999964,1
0.9994411,1
0.99995756,1
0.99599373,1
0.75584704,1
0.9999907,1
0.99975294,1
0.98458266,1
0.999979,1
1.9719781e-11,0
0.99999976,1
0.9999739,1
0.05035799,0
0.16867422,0
0.99994767,1
1.0,1
0.99999917,1
0.9382866,0
0.92696196,1
0.9999982,1
0.24921285,0
1.0,1
0.69561076,1
0.61638683,1
0.9994746,1
0.16219792,0
9.4312604e-08,0
1.0,1
1.0,1
1.0,1
0.9999987,1
1.0,1
0.001242144,0
0.99998236,1
7.000901e-08,0
0.9122774,1
0.9999082,1
