y_test,y_preds,y_pro
0.0,1.0,0.9610321
1.0,1.0,0.8934115
0.0,0.0,0.023063136
1.0,0.0,0.047315463
0.0,0.0,0.07361924
1.0,0.0,0.36591747
0.0,1.0,0.76439583
0.0,0.0,0.015547675
1.0,0.0,0.41699988
1.0,0.0,0.12765975
0.0,0.0,0.001863315
0.0,0.0,0.40031397
1.0,1.0,0.98092276
0.0,0.0,0.00068731187
1.0,1.0,0.7884808
0.0,0.0,0.02124841
1.0,1.0,0.69256824
0.0,0.0,0.013227115
0.0,0.0,0.09423011
0.0,0.0,0.31627116
0.0,0.0,1.1108506e-06
0.0,0.0,0.038430344
1.0,1.0,0.71023035
0.0,0.0,0.0009970085
0.0,0.0,0.016736155
0.0,0.0,0.00010919337
1.0,1.0,0.976926
0.0,0.0,0.0032017543
1.0,1.0,0.639651
0.0,0.0,1.5585549e-07
0.0,0.0,0.004990801
1.0,1.0,0.93333733
0.0,0.0,2.7478976e-05
1.0,0.0,0.48303255
0.0,0.0,0.013093675
1.0,1.0,0.53312564
0.0,0.0,0.3452911
0.0,0.0,0.43859142
1.0,0.0,0.00048628138
0.0,0.0,2.087462e-05
0.0,0.0,0.00019159017
1.0,1.0,0.8524656
0.0,0.0,0.0025651713
0.0,0.0,0.00068043725
0.0,0.0,0.03445116
0.0,0.0,3.3949348e-06
1.0,0.0,0.23935774
1.0,1.0,0.924866
1.0,1.0,0.99772376
0.0,0.0,0.012080736
0.0,0.0,0.15900032
1.0,0.0,0.033512916
1.0,1.0,0.5734276
0.0,0.0,0.43491384
1.0,0.0,0.4096182
0.0,0.0,0.008825839
1.0,1.0,0.84430635
0.0,0.0,0.28330672
0.0,0.0,0.22545263
0.0,0.0,0.011753326
0.0,0.0,0.013484364
1.0,1.0,0.99667704
0.0,0.0,0.14038013
1.0,1.0,0.9799269
0.0,0.0,0.0005038958
1.0,1.0,0.96356565
1.0,0.0,0.04875294
1.0,0.0,0.45952386
1.0,1.0,0.9917231
1.0,1.0,0.99624133
0.0,0.0,1.5332319e-06
1.0,1.0,0.9997452
1.0,0.0,0.40305427
0.0,0.0,0.04045285
0.0,0.0,0.086422026
1.0,1.0,0.6863472
0.0,0.0,0.0004452965
0.0,0.0,0.28685
0.0,0.0,0.013928767
1.0,1.0,0.8738337
1.0,1.0,0.96508306
1.0,0.0,7.756288e-05
1.0,1.0,0.9703541
0.0,0.0,0.0113008
1.0,1.0,0.97561353
1.0,1.0,0.9871975
0.0,0.0,0.0107181715
0.0,0.0,0.15118246
1.0,1.0,0.53673255
1.0,1.0,0.86538607
0.0,0.0,0.20279397
1.0,0.0,0.46971077
0.0,0.0,0.0016043779
1.0,1.0,0.9990608
1.0,0.0,0.3069374
1.0,0.0,0.01772512
0.0,0.0,0.24705467
0.0,0.0,0.055053566
0.0,0.0,1.6199515e-06
1.0,0.0,0.26132601
0.0,0.0,0.10235914
1.0,1.0,0.9626089
0.0,0.0,0.17336246
0.0,0.0,0.0023482698
1.0,0.0,0.14775506
0.0,0.0,0.034570176
0.0,0.0,1.0493714e-05
0.0,0.0,0.001424258
0.0,0.0,0.020986939
0.0,1.0,0.9517396
1.0,0.0,0.20351064
0.0,0.0,0.18277788
1.0,1.0,0.52171135
1.0,0.0,0.377847
1.0,1.0,0.9980731
0.0,0.0,0.07903867
1.0,1.0,0.98811674
1.0,1.0,0.9847536
1.0,0.0,0.13502373
0.0,1.0,0.5257001
1.0,0.0,0.016227327
1.0,1.0,0.99321586
0.0,0.0,0.0821621
0.0,0.0,2.934317e-05
1.0,1.0,0.9706325
0.0,0.0,0.0065810746
0.0,0.0,0.0019144608
1.0,1.0,0.98895067
1.0,1.0,0.96177495
0.0,0.0,0.20452006
1.0,1.0,0.97972065
1.0,1.0,0.99153733
0.0,0.0,0.005874894
0.0,0.0,0.015921567
0.0,0.0,0.019973924
0.0,0.0,0.0467316
0.0,0.0,3.3807864e-06
1.0,0.0,0.17542946
1.0,1.0,0.7678649
0.0,0.0,0.16863583
0.0,0.0,1.3813165e-05
0.0,0.0,0.0055100634
0.0,0.0,0.0007266239
0.0,0.0,0.022293579
1.0,1.0,0.75136864
0.0,0.0,0.017705895
0.0,0.0,0.18310831
1.0,0.0,0.01915483
0.0,0.0,0.3473377
0.0,0.0,0.010249811
0.0,0.0,0.10192829
1.0,1.0,0.68652606
1.0,1.0,0.9458364
0.0,0.0,0.03671814
1.0,1.0,0.8928178
1.0,0.0,0.0051058945
0.0,0.0,0.0022333676
0.0,0.0,0.1263848
1.0,1.0,0.9744741
1.0,1.0,0.99750805
1.0,1.0,0.885073
1.0,1.0,0.9773819
1.0,0.0,0.025597788
0.0,0.0,0.028840713
0.0,1.0,0.7731258
1.0,1.0,0.6331056
0.0,1.0,0.99363035
0.0,0.0,0.057690993
0.0,0.0,0.0008610319
0.0,0.0,0.017025508
0.0,0.0,1.2069822e-06
0.0,0.0,0.02807123
1.0,1.0,0.65422463
1.0,1.0,0.77102274
0.0,0.0,0.02047986
0.0,0.0,5.0677446e-08
1.0,1.0,0.9477002
1.0,1.0,0.8560295
1.0,1.0,0.94329846
0.0,0.0,0.0072345994
0.0,0.0,0.010570648
0.0,0.0,0.054707862
1.0,1.0,0.99108315
1.0,1.0,0.65078855
1.0,1.0,0.9930813
0.0,0.0,0.0015527215
1.0,1.0,0.88763624
0.0,0.0,0.47629637
0.0,0.0,0.000345985
1.0,0.0,0.3771071
0.0,0.0,0.03068019
0.0,0.0,0.02788736
0.0,0.0,0.00075102714
0.0,0.0,0.017466314
0.0,0.0,0.014619943
0.0,0.0,0.1891546
1.0,1.0,0.99052924
1.0,1.0,0.96091706
1.0,1.0,0.786592
1.0,1.0,0.9890994
0.0,0.0,0.19176418
0.0,0.0,1.9264922e-05
1.0,1.0,0.9533679
1.0,1.0,0.87056416
1.0,1.0,0.5168217
1.0,0.0,0.062990025
0.0,1.0,0.9447869
1.0,1.0,0.99970907
0.0,0.0,6.48505e-05
0.0,0.0,0.08371036
0.0,1.0,0.50286597
0.0,0.0,8.6806125e-05
0.0,0.0,0.0034665386
0.0,0.0,0.003951363
1.0,1.0,0.86557853
0.0,0.0,0.07102255
0.0,1.0,0.5425927
0.0,0.0,0.025176987
0.0,0.0,8.072217e-08
1.0,0.0,0.05453234
1.0,1.0,0.689807
0.0,0.0,0.0001313399
0.0,1.0,0.89182067
0.0,0.0,0.0014578882
1.0,1.0,0.7101586
1.0,0.0,0.20825838
1.0,1.0,0.9803899
0.0,0.0,0.056849107
1.0,1.0,0.63289565
0.0,0.0,0.00047523124
0.0,0.0,0.018410608
1.0,1.0,0.98441136
0.0,0.0,0.15253198
1.0,1.0,0.9958478
1.0,1.0,0.99745995
1.0,0.0,0.13546239
1.0,1.0,0.9950427
0.0,0.0,3.3107277e-05
1.0,1.0,0.97920495
1.0,1.0,0.99277
0.0,1.0,0.9822558
0.0,0.0,0.0041146106
0.0,0.0,0.00021747597
1.0,1.0,0.54321384
1.0,0.0,0.43976182
1.0,1.0,0.98498905
0.0,0.0,2.7160686e-05
0.0,0.0,0.0049697333
1.0,1.0,0.64978236
0.0,0.0,0.05529152
1.0,1.0,0.669496
1.0,1.0,0.964896
0.0,0.0,0.00094609574
1.0,1.0,0.99976844
1.0,1.0,0.8077063
1.0,1.0,0.92726225
1.0,0.0,0.42817327
1.0,1.0,0.9649478
1.0,0.0,0.04599542
0.0,0.0,0.09378907
1.0,1.0,0.98229593
0.0,1.0,0.7390969
0.0,1.0,0.91980207
0.0,1.0,0.5003463
0.0,1.0,0.80215466
0.0,0.0,0.014057744
0.0,0.0,0.0024329766
0.0,0.0,0.0029685332
0.0,0.0,0.0015890185
0.0,0.0,0.0007771087
0.0,0.0,1.834644e-06
0.0,0.0,0.0044859396
0.0,0.0,3.8244172e-05
0.0,0.0,0.0027008203
0.0,0.0,0.085787706
1.0,0.0,0.1458801
1.0,1.0,0.7458249
0.0,0.0,7.828508e-05
0.0,1.0,0.58481085
0.0,1.0,0.6332519
1.0,1.0,0.95242566
1.0,1.0,0.97058624
1.0,1.0,0.97264814
1.0,0.0,0.25588134
0.0,0.0,0.0020996272
0.0,0.0,0.021836892
1.0,1.0,0.9999535
0.0,0.0,0.01598308
0.0,0.0,0.029522542
0.0,0.0,0.15968215
0.0,0.0,0.005599619
0.0,0.0,0.123691745
0.0,0.0,0.33917612
0.0,0.0,0.124005854
1.0,1.0,0.940357
0.0,0.0,0.060340848
0.0,0.0,0.048946068
1.0,0.0,0.38624015
0.0,0.0,0.0027040667
1.0,1.0,0.98827773
1.0,1.0,0.9804135
1.0,1.0,0.720163
0.0,0.0,0.0035990227
1.0,1.0,0.9886098
0.0,0.0,0.005111541
0.0,0.0,0.003031695
1.0,0.0,0.4280144
1.0,1.0,0.94137156
1.0,1.0,0.95535636
0.0,0.0,0.26321372
1.0,1.0,0.7707165
0.0,0.0,1.0807269e-05
1.0,1.0,0.9921523
0.0,0.0,6.249448e-06
0.0,0.0,3.9055513e-07
0.0,0.0,8.67348e-05
1.0,0.0,0.035060603
1.0,1.0,0.9498912
0.0,1.0,0.91460073
1.0,1.0,0.70251256
0.0,0.0,0.00027936857
0.0,0.0,0.06322722
0.0,0.0,0.00081306905
0.0,0.0,5.1780207e-06
1.0,1.0,0.8912327
0.0,0.0,6.425378e-09
1.0,1.0,0.9125934
0.0,0.0,0.2148113
1.0,1.0,0.5633734
1.0,1.0,0.9992187
0.0,0.0,1.502887e-06
0.0,0.0,0.08533165
1.0,1.0,0.8142121
0.0,1.0,0.75314397
0.0,0.0,0.020148743
1.0,1.0,0.9952081
0.0,1.0,0.9318711
0.0,0.0,0.49067724
1.0,0.0,0.0734974
0.0,0.0,0.1446094
0.0,0.0,0.001649549
0.0,0.0,0.00037074517
0.0,0.0,1.7216114e-07
1.0,1.0,0.9436058
1.0,1.0,0.9927146
0.0,0.0,0.46779102
0.0,0.0,0.067143634
0.0,1.0,0.734154
1.0,0.0,0.15033351
0.0,0.0,0.23916797
1.0,1.0,0.72048193
0.0,0.0,0.49368456
0.0,0.0,0.0043362137
1.0,1.0,0.99903023
1.0,1.0,0.6864306
0.0,0.0,0.3409887
0.0,1.0,0.5882678
1.0,0.0,0.42956188
1.0,0.0,0.009759155
0.0,0.0,3.235808e-05
1.0,1.0,0.91648686
1.0,1.0,0.98194915
0.0,0.0,0.0024611847
1.0,1.0,0.86496866
1.0,1.0,0.97894394
0.0,0.0,0.037404627
0.0,0.0,0.0052839145
0.0,0.0,2.8685221e-05
0.0,0.0,0.008293873
0.0,0.0,0.007245409
1.0,1.0,0.9225015
1.0,1.0,0.6260942
0.0,0.0,0.069544956
1.0,0.0,0.14007063
1.0,1.0,0.83863807
0.0,0.0,0.0004943801
1.0,1.0,0.9913407
0.0,0.0,0.009817889
0.0,0.0,0.19560972
0.0,0.0,0.3110511
0.0,0.0,0.0030872694
0.0,0.0,0.02084073
1.0,1.0,0.8743089
1.0,1.0,0.54673445
1.0,0.0,0.32017463
1.0,0.0,0.14327846
0.0,0.0,0.0028867715
0.0,0.0,0.074365176
0.0,0.0,1.4107511e-06
0.0,0.0,0.1462353
0.0,0.0,0.008291865
1.0,1.0,0.67771834
0.0,0.0,0.0056452695
1.0,1.0,0.9104434
0.0,0.0,1.399309e-07
1.0,1.0,0.9538522
0.0,0.0,0.002936811
1.0,1.0,0.9870997
0.0,1.0,0.74872553
0.0,1.0,0.6548363
0.0,0.0,0.109374754
1.0,0.0,0.19991678
0.0,0.0,0.061454672
1.0,1.0,0.94711787
0.0,0.0,0.00024981087
0.0,0.0,0.0027957961
1.0,0.0,0.39176923
0.0,1.0,0.95866233
1.0,0.0,0.40550393
1.0,1.0,0.9735964
0.0,0.0,0.041912634
0.0,1.0,0.6837613
0.0,0.0,0.020996485
1.0,0.0,0.39506337
1.0,1.0,0.9953178
0.0,0.0,0.09767822
0.0,0.0,0.0004824341
0.0,0.0,0.006451262
0.0,0.0,0.00018150582
0.0,0.0,0.00027083993
1.0,1.0,0.7652273
0.0,0.0,0.13149716
0.0,0.0,0.00010343211
1.0,1.0,0.75994605
1.0,1.0,0.6342425
1.0,0.0,0.28988975
1.0,1.0,0.89774245
0.0,0.0,0.037122183
0.0,0.0,0.016215092
0.0,0.0,0.043095764
1.0,0.0,0.0641188
1.0,1.0,0.90237975
0.0,0.0,0.02312696
1.0,1.0,0.9305363
0.0,0.0,0.0075922087
0.0,0.0,0.01472622
1.0,1.0,0.99889404
0.0,0.0,0.21599595
1.0,1.0,0.8752424
1.0,0.0,0.09132008
0.0,0.0,0.00043927392
0.0,0.0,0.0040151183
0.0,0.0,0.12266896
0.0,0.0,3.3111508e-05
1.0,1.0,0.9133784
0.0,0.0,0.0027718234
0.0,0.0,0.045682803
0.0,0.0,0.10533623
0.0,0.0,0.46176574
0.0,0.0,0.0029417942
0.0,0.0,0.022701677
0.0,1.0,0.7788225
0.0,0.0,0.32652488
0.0,0.0,1.4548708e-05
1.0,0.0,0.48677114
0.0,0.0,0.32424363
1.0,1.0,0.7493943
0.0,1.0,0.9919152
0.0,0.0,0.007820645
1.0,1.0,0.99992454
0.0,0.0,5.6375495e-05
1.0,1.0,0.98789525
1.0,0.0,0.012519947
1.0,0.0,0.017601289
0.0,0.0,0.46844462
1.0,0.0,0.21163024
1.0,0.0,0.3932231
1.0,1.0,0.9993894
0.0,0.0,0.04550709
1.0,0.0,0.40300602
0.0,0.0,0.0001503082
0.0,0.0,1.0513258e-05
0.0,0.0,3.9782874e-05
0.0,0.0,0.008501683
0.0,0.0,0.28829184
0.0,0.0,0.0032791249
1.0,0.0,0.105556935
1.0,1.0,0.9845047
1.0,1.0,0.96469617
0.0,0.0,0.0001160171
0.0,0.0,0.020209363
1.0,0.0,0.39946985
0.0,1.0,0.504538
0.0,0.0,0.003968063
1.0,0.0,0.44375572
1.0,1.0,0.9998679
0.0,0.0,4.0540367e-06
0.0,0.0,0.11427331
1.0,1.0,0.99180907
0.0,0.0,0.035690866
1.0,1.0,0.9538342
1.0,0.0,0.012936003
0.0,0.0,0.13540044
1.0,1.0,0.91817397
1.0,1.0,0.82241344
0.0,0.0,0.016159263
0.0,0.0,0.0809853
1.0,1.0,0.96205413
1.0,1.0,0.9810419
0.0,0.0,0.0020015684
0.0,0.0,0.005493204
0.0,0.0,0.0035817693
0.0,0.0,0.0017581391
1.0,0.0,0.13374938
1.0,0.0,0.34657642
1.0,0.0,0.0121270465
0.0,1.0,0.77559304
0.0,0.0,0.03013075
1.0,0.0,0.17125225
0.0,1.0,0.67160934
0.0,0.0,0.15363793
0.0,0.0,0.1304049
1.0,1.0,0.99690163
0.0,1.0,0.97518015
0.0,0.0,6.112294e-06
0.0,1.0,0.62923324
0.0,0.0,0.00845205
0.0,1.0,0.901471
1.0,0.0,0.49980938
0.0,0.0,0.10069072
0.0,0.0,0.021511659
1.0,1.0,0.9935592
0.0,0.0,0.0021088005
0.0,0.0,0.3059355
1.0,1.0,0.9122406
1.0,1.0,0.9936179
0.0,0.0,0.04774544
0.0,0.0,0.021562662
0.0,1.0,0.7387373
0.0,0.0,0.0050146934
0.0,1.0,0.7262927
1.0,1.0,0.992941
0.0,0.0,0.0009774286
0.0,0.0,0.30606326
0.0,0.0,0.06340344
0.0,0.0,0.09284362
0.0,0.0,0.0031268871
1.0,1.0,0.9977381
0.0,0.0,0.0005001704
0.0,0.0,6.793894e-05
0.0,0.0,5.9948492e-05
1.0,1.0,0.8507604
1.0,0.0,0.0014939109
0.0,0.0,0.04500605
0.0,0.0,0.00017185938
0.0,1.0,0.96886134
0.0,0.0,0.0003822411
0.0,0.0,1.7843529e-07
0.0,0.0,0.0018270246
0.0,0.0,0.32326686
1.0,0.0,0.24208191
0.0,0.0,0.015662238
1.0,1.0,0.8645992
1.0,1.0,0.51334095
0.0,1.0,0.9797474
0.0,0.0,0.013668452
1.0,1.0,0.6074173
0.0,0.0,5.9305654e-07
0.0,0.0,0.30728158
1.0,0.0,0.22017394
1.0,0.0,0.02541684
1.0,1.0,0.964475
0.0,0.0,0.010879618
0.0,0.0,0.0037129743
1.0,1.0,0.99513274
0.0,0.0,0.006431536
0.0,0.0,0.0012552434
0.0,0.0,0.006039797
0.0,0.0,0.0040987516
0.0,0.0,0.000525669
0.0,0.0,0.0021611657
1.0,1.0,0.99851054
0.0,0.0,0.0038405259
0.0,0.0,0.016694445
1.0,1.0,0.99560887
0.0,0.0,0.020442905
1.0,1.0,0.823926
0.0,0.0,0.21977238
1.0,1.0,0.9993293
1.0,0.0,0.37429255
1.0,0.0,0.05843064
1.0,1.0,0.88865834
0.0,0.0,0.010706619
1.0,1.0,0.58375293
0.0,0.0,0.004098432
0.0,0.0,7.6584456e-07
0.0,1.0,0.9525565
0.0,1.0,0.5097234
1.0,1.0,0.9821264
0.0,1.0,0.8634843
1.0,0.0,0.13917187
0.0,0.0,0.17795843
1.0,1.0,0.95326793
0.0,0.0,7.439091e-07
0.0,0.0,5.28349e-05
0.0,0.0,0.13505791
0.0,0.0,0.032241937
0.0,0.0,0.10676053
0.0,0.0,0.38873374
0.0,0.0,5.7231016e-05
0.0,0.0,0.10026611
0.0,0.0,0.040356103
0.0,0.0,0.19404988
0.0,1.0,0.9961009
0.0,1.0,0.7349064
1.0,0.0,0.30829534
1.0,0.0,0.07365764
0.0,0.0,7.014355e-05
0.0,1.0,0.946309
0.0,0.0,0.00024211091
0.0,0.0,0.107557885
0.0,0.0,0.014971199
0.0,0.0,0.0008987898
1.0,1.0,0.92863303
1.0,0.0,0.390993
0.0,0.0,1.7024506e-05
0.0,0.0,0.12677203
0.0,0.0,0.0009700726
1.0,1.0,0.9998098
0.0,0.0,0.0025515868
0.0,0.0,0.030014891
1.0,1.0,0.97231805
1.0,1.0,0.9995497
1.0,0.0,0.27630532
1.0,1.0,0.9935416
0.0,0.0,0.017499061
0.0,0.0,0.000663939
1.0,1.0,0.8973616
0.0,1.0,0.76451737
0.0,0.0,5.621072e-06
0.0,0.0,0.012975613
1.0,1.0,0.7457589
0.0,0.0,0.001996633
0.0,0.0,0.00014966933
1.0,0.0,0.18073593
1.0,1.0,0.82786477
0.0,1.0,0.60638833
0.0,0.0,0.34270686
1.0,0.0,0.38679224
0.0,0.0,0.0011716657
1.0,1.0,0.7694644
1.0,1.0,0.9890398
1.0,0.0,0.27055812
0.0,0.0,0.0072531095
1.0,0.0,0.28434747
1.0,1.0,0.83105683
0.0,0.0,0.0012831796
1.0,1.0,0.52806747
0.0,0.0,0.07290614
1.0,1.0,0.96430933
1.0,1.0,0.99833715
0.0,0.0,0.015793275
0.0,0.0,0.3804145
0.0,1.0,0.83615285
0.0,0.0,0.012589109
1.0,1.0,0.9278315
1.0,0.0,0.1943545
1.0,1.0,0.93552434
0.0,0.0,0.047630824
1.0,1.0,0.9950028
0.0,0.0,0.008515932
0.0,0.0,0.008519193
0.0,0.0,0.063506156
1.0,1.0,0.99895215
0.0,0.0,4.1639673e-06
0.0,0.0,0.00045682339
1.0,0.0,0.0061869062
0.0,0.0,3.819342e-06
0.0,0.0,0.057260968
1.0,1.0,0.9997887
0.0,1.0,0.63272935
1.0,1.0,0.7759091
0.0,0.0,0.00047022093
0.0,0.0,0.07995462
0.0,1.0,0.93355936
0.0,0.0,0.0034153506
0.0,0.0,0.06337214
0.0,0.0,0.00445598
0.0,0.0,0.0043251687
0.0,0.0,0.013269217
1.0,0.0,0.113889985
0.0,1.0,0.85430634
0.0,0.0,0.19678661
0.0,0.0,2.7464646e-05
0.0,1.0,0.59547323
0.0,0.0,0.010233127
0.0,0.0,0.18008815
0.0,0.0,0.04259622
0.0,0.0,0.06401469
0.0,0.0,0.26904622
1.0,0.0,0.16121875
1.0,1.0,0.9971329
0.0,0.0,0.017926367
1.0,1.0,0.994408
1.0,0.0,0.010869125
1.0,1.0,0.96288425
0.0,0.0,0.0007632865
1.0,0.0,0.00872086
1.0,1.0,0.9930714
0.0,0.0,0.03619778
1.0,0.0,0.32248566
1.0,1.0,0.91574174
1.0,1.0,0.51610667
0.0,0.0,0.0020102896
1.0,1.0,0.7199676
0.0,0.0,0.17847438
0.0,0.0,0.050440706
1.0,1.0,0.9772625
1.0,1.0,0.9973605
1.0,1.0,0.9948302
0.0,0.0,0.1532154
0.0,0.0,0.0329327
1.0,1.0,0.9858041
0.0,0.0,0.0071626394
0.0,1.0,0.7356901
0.0,0.0,0.008123049
0.0,0.0,0.015201379
0.0,0.0,0.01595934
0.0,0.0,0.12281393
0.0,0.0,0.00019429743
0.0,0.0,0.0036127353
0.0,1.0,0.85463417
0.0,0.0,0.026895171
0.0,0.0,0.007591777
1.0,0.0,0.15146135
0.0,0.0,0.2529227
1.0,1.0,0.9571064
0.0,0.0,0.0023071505
0.0,0.0,0.015999932
0.0,0.0,0.001707969
1.0,1.0,0.95087105
0.0,0.0,0.110961646
0.0,0.0,0.023773747
0.0,0.0,4.0022277e-07
0.0,1.0,0.6211024
0.0,0.0,0.0006019552
1.0,1.0,0.9966786
0.0,0.0,0.0026854337
0.0,0.0,0.006370796
0.0,0.0,0.017691173
0.0,0.0,0.0029540774
0.0,0.0,0.004088918
1.0,1.0,0.88940364
0.0,0.0,0.002442636
0.0,0.0,8.163585e-05
0.0,0.0,0.009187172
0.0,0.0,0.3662102
1.0,1.0,0.87002337
0.0,0.0,0.40517965
1.0,1.0,0.95175976
1.0,0.0,0.06358479
0.0,0.0,9.903015e-07
1.0,1.0,0.80047536
1.0,1.0,0.67859614
1.0,1.0,0.9213582
0.0,0.0,0.0062399637
0.0,1.0,0.5445544
0.0,1.0,0.97579736
0.0,0.0,0.016290186
1.0,1.0,0.8151719
1.0,1.0,0.9998846
1.0,1.0,0.89731073
0.0,0.0,0.0012289259
0.0,0.0,0.042878713
1.0,0.0,0.20617564
1.0,1.0,0.98020107
0.0,0.0,4.960014e-06
0.0,0.0,0.031170467
1.0,1.0,0.8141252
0.0,0.0,0.012584321
0.0,0.0,2.252909e-05
1.0,1.0,0.99764085
0.0,0.0,5.088323e-05
0.0,1.0,0.87485385
1.0,1.0,0.8261796
1.0,1.0,0.99071866
1.0,0.0,0.037248857
1.0,1.0,0.9399919
1.0,0.0,0.4849928
0.0,0.0,0.00050019566
1.0,0.0,0.42785653
1.0,1.0,0.99845314
1.0,1.0,0.93486154
0.0,0.0,0.09648702
0.0,0.0,0.34161142
1.0,0.0,0.004544912
1.0,0.0,0.021008905
0.0,0.0,5.2494997e-05
0.0,1.0,0.75292534
0.0,0.0,0.0006367626
1.0,1.0,0.9845367
0.0,0.0,0.00045784874
0.0,0.0,0.014303082
0.0,1.0,0.7365495
0.0,0.0,0.0015483836
0.0,0.0,0.0052403
1.0,1.0,0.9934815
1.0,0.0,0.15413019
1.0,1.0,0.9760271
0.0,0.0,0.19433299
1.0,1.0,0.9721166
0.0,0.0,0.3246707
0.0,0.0,0.0056702173
0.0,0.0,2.2409597e-06
1.0,1.0,0.94037336
0.0,0.0,0.0034818123
0.0,0.0,0.1358889
0.0,0.0,0.004724374
1.0,1.0,0.8540755
1.0,1.0,0.989031
0.0,0.0,0.27487844
1.0,1.0,0.99478674
0.0,0.0,0.0005020739
0.0,0.0,0.105526954
0.0,0.0,8.83169e-05
1.0,0.0,0.07790641
1.0,1.0,0.9620986
0.0,0.0,0.090085275
1.0,1.0,0.9214808
1.0,1.0,0.60991657
0.0,0.0,0.15020564
0.0,0.0,0.18030375
1.0,1.0,0.989514
1.0,0.0,0.37520203
0.0,0.0,0.0005486732
0.0,0.0,0.2200737
0.0,0.0,0.041919425
0.0,0.0,0.0011374197
0.0,0.0,0.2881468
0.0,0.0,0.46897358
1.0,1.0,0.9118348
0.0,0.0,0.07612165
1.0,1.0,0.5249232
1.0,1.0,0.9642148
0.0,0.0,0.0136937145
0.0,0.0,0.005230759
1.0,0.0,0.3144902
1.0,0.0,0.024700647
1.0,0.0,0.16577114
0.0,0.0,0.12354898
0.0,1.0,0.5946604
1.0,1.0,0.7379087
0.0,0.0,0.004190239
1.0,0.0,0.42941946
0.0,0.0,6.9233785e-05
0.0,0.0,0.00033532328
0.0,0.0,0.004500742
0.0,0.0,0.0013420039
1.0,1.0,0.9452426
0.0,0.0,0.00043493058
0.0,0.0,0.021339664
1.0,0.0,0.37899998
1.0,1.0,0.8084228
1.0,1.0,0.948989
1.0,0.0,0.28001523
0.0,0.0,0.07566056
0.0,0.0,0.05206641
0.0,0.0,0.022385957
0.0,0.0,0.13641782
0.0,1.0,0.6037076
0.0,0.0,0.0008584384
0.0,0.0,0.17067751
0.0,0.0,0.016948614
1.0,1.0,0.9776372
0.0,1.0,0.9708363
0.0,0.0,0.21711384
1.0,0.0,0.24184035
0.0,0.0,0.0025928407
1.0,0.0,0.10209389
0.0,1.0,0.52380997
0.0,0.0,6.7720534e-06
0.0,0.0,0.46130455
1.0,0.0,0.23575173
1.0,1.0,0.9944207
1.0,1.0,0.9933128
0.0,0.0,5.4949553e-05
0.0,0.0,0.0021765956
0.0,1.0,0.79507786
0.0,1.0,0.6095732
0.0,0.0,0.07883359
1.0,1.0,0.8057571
1.0,1.0,0.99775606
0.0,0.0,0.032291133
0.0,0.0,0.039615538
0.0,0.0,0.008843651
0.0,0.0,2.9996036e-05
0.0,1.0,0.89681995
0.0,0.0,0.24779412
0.0,0.0,0.2237943
0.0,0.0,5.4015795e-06
0.0,1.0,0.82085925
0.0,0.0,0.34421948
