idx,smiles,Lipo,group,img_path
24.0,O=S(=O)(NCC(c1ccccc1)N1CCCCCC1)c1ccc(Br)s1,1.1087439454978878,train,../data/images/Lipo/24.png
25.0,O=C(CSc1ccccc1)N1CCN(C(=O)c2ccco2)CC1,-0.48745113759667397,train,../data/images/Lipo/25.png
26.0,Cc1ccc2cc(C)c3nnc(SCC(=O)N4CCN(C(=O)c5ccco5)CC4)n3c2c1,0.09449498644821819,train,../data/images/Lipo/26.png
27.0,Cc1ccc(-c2ncc[nH]2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,0.6847546265508947,train,../data/images/Lipo/27.png
28.0,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCC(C)C)cc1C21N=C(C)C(N)=N1,1.0089817528044778,train,../data/images/Lipo/28.png
29.0,FC(F)(F)c1nnc2ccc(NCn3nnc4ccccc43)nn12,0.1277490506793549,train,../data/images/Lipo/29.png
30.0,O=C(c1cccc(Cc2nnc(O)c3ccccc23)c1)N1CCOCC1,-0.9862621010637246,train,../data/images/Lipo/30.png
31.0,Cn1c(N)nc(CCc2ccc3ccccc3c2)cc1=O,0.42703562875958556,train,../data/images/Lipo/31.png
32.0,Cn1cc(C#N)cc1-c1c2c(=O)n(CCO)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12,0.6764411104931107,train,../data/images/Lipo/32.png
33.0,COc1cc(Nc2cc(Oc3cc(C)c(C)nc3-c3ccccn3)ccn2)cc(OC)c1OC,0.8593384637643627,train,../data/images/Lipo/33.png
34.0,N#Cc1cccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,-0.31286730038320626,train,../data/images/Lipo/34.png
35.0,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,-2.8152356337762434,train,../data/images/Lipo/35.png
36.0,COc1cc(O)ccc1/C=C1\CCCN=C1c1cccnc1,0.011359825870376712,train,../data/images/Lipo/36.png
37.0,CNC(=O)C1(N2CCCCC2=O)CCN(CC[C@H](CN(C)C(=O)c2c(OC)c(C#N)cc3ccccc23)c2ccc(Cl)c(Cl)c2)CC1,0.4935437572218586,train,../data/images/Lipo/37.png
38.0,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,-1.2606081309706025,train,../data/images/Lipo/38.png
39.0,Nc1ccccc1NC(=O)c1ccc(C2CCN(Cc3ccc(C(=O)NC4CC4)cc3)CC2)cc1,0.10280850250600256,train,../data/images/Lipo/39.png
40.0,COc1cc2ncc(C(N)=O)c(Nc3cccc(F)c3F)c2cc1OC,0.5267978214529954,train,../data/images/Lipo/40.png
41.0,Cc1ccc(C#N)cc1-c1cc(C(F)(F)F)ccc1OCC(=O)O,-1.6929109659753796,train,../data/images/Lipo/41.png
42.0,Cc1ccccc1-n1c(Cn2cnc3c(N)ncnc32)nc2cccc(C)c2c1=O,0.3439004681817437,train,../data/images/Lipo/42.png
43.0,NC(=O)c1ccc(-c2cc3c(N[C@H]4CCCNC4)ncc(C(N)=O)c3s2)cc1,-1.5848352572241853,train,../data/images/Lipo/43.png
44.0,CCN(C(=O)NCc1ccc(F)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,1.4246575556936865,train,../data/images/Lipo/44.png
45.0,O=C1NC(=O)C(Cc2ccc3ccccc3c2)S1,0.18594366308384438,train,../data/images/Lipo/45.png
46.0,O=C(NCC1CCCCCC1)c1cc(-c2cccnc2N2CCC(C(=O)O)CC2)ccc1Cl,0.2857058557772542,train,../data/images/Lipo/46.png
47.0,CN(CCOc1ccccc1-c1cc(C(N)=O)c(NC(N)=O)s1)Cc1ccccc1,1.0588628491511827,train,../data/images/Lipo/47.png
48.0,O=c1[nH]n(Cc2ccsc2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12,-0.8948134244280986,train,../data/images/Lipo/48.png
49.0,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)cnc12,0.5849924338574849,train,../data/images/Lipo/49.png
50.0,O=S(=O)(NCCNc1ncccn1)c1cccc2cnccc12,-1.3104892273173077,train,../data/images/Lipo/50.png
51.0,O=C(c1ccc(-c2nn[nH]n2)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,-0.5456457500011632,train,../data/images/Lipo/51.png
52.0,CONC(=O)c1cnc(N2CCC(NC(=O)c3[nH]c(C)c(Cl)c3Cl)CC2)s1,0.7595762710709525,train,../data/images/Lipo/52.png
53.0,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,1.557673812618233,train,../data/images/Lipo/53.png
54.0,COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,0.5849924338574849,train,../data/images/Lipo/54.png
55.0,CC[C@H](CO)Nc1nc(SCc2ccccc2)nc2[nH]c(=O)sc12,0.8593384637643627,train,../data/images/Lipo/55.png
56.0,CC(C)NCC(O)COc1cccc2[nH]ccc12,-1.9173758995355525,train,../data/images/Lipo/56.png
57.0,CCOc1cc2nnc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1,0.3688410163550961,train,../data/images/Lipo/57.png
58.0,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1,0.41872211270180115,train,../data/images/Lipo/58.png
59.0,O=C(c1ccc(OCCCc2c[nH]cn2)cc1)C1CC1,0.4104085966440172,train,../data/images/Lipo/59.png
60.0,CC1(c2nc(N3CCOCC3)ncc2C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)CC1,-0.15491049528530695,train,../data/images/Lipo/60.png
61.0,Nc1scc2c(C(=O)NC3CC3)nn(-c3ccc(F)cc3)c(=O)c12,0.510170789337427,train,../data/images/Lipo/61.png
62.0,CCN(C(=O)Cc1ccc(S(N)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,0.17763014702606003,train,../data/images/Lipo/62.png
63.0,CCOc1noc2cc(OCCC3CCN(c4ccc(C)nn4)CC3)ccc12,1.6990035856005647,train,../data/images/Lipo/63.png
64.0,CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C(C)C)cc1,0.4436626608751539,train,../data/images/Lipo/64.png
65.0,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,1.0671763652089672,train,../data/images/Lipo/65.png
66.0,Cc1nc2ncnn2c(O)c1CCOC(=O)c1ccccc1F,-0.9945756171215088,train,../data/images/Lipo/66.png
67.0,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,-1.2024135185661131,train,../data/images/Lipo/67.png
68.0,C1CCc2c(c3c(N4CCCC4)nc(N4CCCC4)nc3n2CCN2CCOCC2)C1,1.1752520739601613,train,../data/images/Lipo/68.png
69.0,Cc1nccc(-c2ccc(-c3nc4ccncc4c(O)c3C#N)cc2)c1Cl,-0.15491049528530695,train,../data/images/Lipo/69.png
70.0,CCCCC(CC)CNC(=O)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,0.18594366308384438,train,../data/images/Lipo/70.png
71.0,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)c(F)c(F)c2)CC1,0.3023328878928226,train,../data/images/Lipo/71.png
72.0,Nc1nc(-c2ccccc2)ns1,0.011359825870376712,train,../data/images/Lipo/72.png
73.0,O=C(c1ccc(-c2noc(=O)[nH]2)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,0.04461389010151345,train,../data/images/Lipo/73.png
74.0,O=S(=O)(Nc1cc(F)ccc1F)c1ccc(Cl)cc1,0.5933059499152689,train,../data/images/Lipo/74.png
75.0,Cc1ncsc1CCOCCCS(=O)(=O)CCNCCc1ccc(O)c2nc(O)sc12,-0.6204673945212209,train,../data/images/Lipo/75.png
76.0,C=CCn1c(=O)c2c(-c3cncn3C)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O,1.1918791060757297,train,../data/images/Lipo/76.png
77.0,O=S(=O)(Nc1cccc2[nH]ncc12)c1cccs1,-0.4043159770188323,train,../data/images/Lipo/77.png
78.0,CS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4c3OCC4)n2)c1,0.6764411104931107,train,../data/images/Lipo/78.png
79.0,Nc1ccc(OCc2ccccc2)cc1,0.011359825870376712,train,../data/images/Lipo/79.png
80.0,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2,1.358149427231413,train,../data/images/Lipo/80.png
81.0,O=C(NC1Cc2ccccc2N(CCO)C1=O)c1cc2cc(Cl)sc2[nH]1,0.7180086907820314,train,../data/images/Lipo/81.png
82.0,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3ccc(F)cc3)CC2)CC1,-0.05514830259189676,train,../data/images/Lipo/82.png
83.0,COc1ccc2nc(C)cc(-n3cc(CN4CCN(C(C)=O)CC4)nn3)c2c1,-0.7368566193301993,train,../data/images/Lipo/83.png
84.0,CS(=O)(=O)NC(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12,-0.5705862981745158,train,../data/images/Lipo/84.png
85.0,CS(=O)(=O)c1ccc([C@@H](C[C@H]2CCC(=O)C2)C(=O)Nc2cnccn2)cc1Cl,-0.6620349748101418,train,../data/images/Lipo/85.png
86.0,O=C(c1cccc(Cl)c1Cl)N1CCN(c2ccccn2)CC1,0.6598140783775424,train,../data/images/Lipo/86.png
87.0,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(C#N)c(-c2cnc3ccccn23)n1,0.510170789337427,train,../data/images/Lipo/87.png
88.0,Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,0.41872211270180115,train,../data/images/Lipo/88.png
89.0,COCCN1CCN(CC(=O)Nc2ccc(-c3cccn4c(=O)cc(N5CCOCC5)nc34)c3sc4ccccc4c23)CC1,0.8427114316487944,train,../data/images/Lipo/89.png
90.0,C[C@H]1O[C@@H](n2cnc3c(N)nc(OCC4CC45CC5)nc32)[C@H](O)[C@H]1Cl,1.2417602024224348,train,../data/images/Lipo/90.png
91.0,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3ccc(Cl)cc3)CC2)CC1,0.5184843053952114,train,../data/images/Lipo/91.png
92.0,CCN1CCOC(C(=O)N2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,-0.07177533470746512,train,../data/images/Lipo/92.png
93.0,COc1cc2ncc(C(N)=O)c(Nc3ccccc3Cl)c2cc1OC,0.5849924338574849,train,../data/images/Lipo/93.png
94.0,CCC(CC)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,-0.42094300913440064,train,../data/images/Lipo/94.png
95.0,NC(=O)c1cc(C(N)=O)n(-c2cccc(-c3cc(C(F)(F)F)ccc3C(F)(F)F)c2)n1,1.0089817528044778,train,../data/images/Lipo/95.png
96.0,C[C@](N)(Cc1ccccc1)c1ccccc1,-0.4043159770188323,train,../data/images/Lipo/96.png
97.0,Cc1cc2cc(C)c3nnc(SCC(=O)N4CCN(C(=O)c5ccco5)CC4)n3c2cc1C,0.510170789337427,train,../data/images/Lipo/97.png
98.0,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NC4CC4)cc3)n2)n1C(C)C,0.7263222068398157,train,../data/images/Lipo/98.png
99.0,CC(C)Cn1c(=O)n(C)c(=O)c2c(SC(C)C)c(Cc3ccccc3C(F)(F)F)sc21,1.8569603906984637,train,../data/images/Lipo/99.png
100.0,Nc1ccc(N=Nc2ccccc2)c(N)n1,0.8593384637643627,train,../data/images/Lipo/100.png
101.0,COc1ccc(Cl)cc1C(=O)Nc1nc2ccccc2[nH]1,1.5493602965604492,train,../data/images/Lipo/101.png
102.0,CC(C)N1CCN[C@@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,-0.22141862374758042,train,../data/images/Lipo/102.png
103.0,Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]c(=O)cc2C(F)(F)F)CC1,0.15268959885270766,train,../data/images/Lipo/103.png
104.0,COc1cc(Oc2ccnc3ccc(F)cc23)ccc1CC(=O)Nc1noc(C)c1C,1.557673812618233,train,../data/images/Lipo/104.png
105.0,N#Cc1ccc(-c2ccc(S(=O)(=O)Nc3cccc(N)n3)cc2)cc1,0.011359825870376712,train,../data/images/Lipo/105.png
106.0,O=C(NO)C1COC(c2ccc(F)c(C(F)(F)F)c2)=N1,-0.5456457500011632,train,../data/images/Lipo/106.png
107.0,Cc1c(Sc2ccc(Cl)cc2)c2c(S(C)(=O)=O)cccc2n1CC(=O)O,-1.3354297754906599,train,../data/images/Lipo/107.png
108.0,Cc1c(Sc2ccc(Cl)cc2)c2ccc(Cl)cc2n1CC(=O)O,0.26907882366168584,train,../data/images/Lipo/108.png
109.0,O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1,-2.000511060113394,train,../data/images/Lipo/109.png
110.0,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,1.9151550031029532,train,../data/images/Lipo/110.png
111.0,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCN(CCCc2ccccc2)C1)C1CCCCC1,-0.2380456558631488,train,../data/images/Lipo/111.png
112.0,O=C(CCN1CCCCC1)Nc1ccc(-c2cccn3c(=O)cc(N4CCOCC4)nc23)c2sc3ccccc3c12,0.5933059499152689,train,../data/images/Lipo/112.png
113.0,CC(C)n1c(=O)n(C)c(=O)c2c(C(=O)N3CCS(=O)(=O)C3)c(Cc3ccccc3C(F)(F)F)sc21,0.3023328878928226,train,../data/images/Lipo/113.png
114.0,CC(=O)N1CCOc2nc(OCc3ccccc3)ccc21,0.17763014702606003,train,../data/images/Lipo/114.png
115.0,CSc1nc2cc(Cl)ccc2[nH]1,0.8593384637643627,train,../data/images/Lipo/115.png
116.0,CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cccnc4)n3)cc2F)CC1,0.3937815645284488,train,../data/images/Lipo/116.png
117.0,Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(C(=O)CN(C)C)CC4)cc3)n2)n1C(C)C,0.9341601082844202,train,../data/images/Lipo/117.png
118.0,N#Cc1ccc2ccc(=O)n(CCN3CC[C@@H](NCc4cc5c(cn4)OCCO5)[C@@H](O)C3)c2c1,-1.4435054842418544,train,../data/images/Lipo/118.png
119.0,COc1ccccc1OCC(O)CO,-1.618089321455322,train,../data/images/Lipo/119.png
120.0,CCOC(=O)Nc1cccc([C@@H](c2ccc(C(=O)N(C)CC)cc2)N2CCN(Cc3c[nH]c(C)n3)CC2)c1,-0.06346181864968113,train,../data/images/Lipo/120.png
121.0,Cc1c(CCC(=O)O)c(=O)oc2c(C)c(O)ccc12,-2.0670191885756672,train,../data/images/Lipo/121.png
122.0,COCCOCCOc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1,0.019673341928160712,train,../data/images/Lipo/122.png
123.0,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,-0.6620349748101418,train,../data/images/Lipo/123.png
124.0,COc1ccc2ncc(=O)n(CCN3CC[C@H](NCc4cc5c(cn4)OCCO5)[C@H](O)C3)c2c1,-1.1774729703927607,train,../data/images/Lipo/124.png
125.0,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cccc(Cl)c1Cl,1.815392810409543,train,../data/images/Lipo/125.png
126.0,CC(C)c1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(OC3CN(C4CCS(=O)(=O)CC4)C3)n(C)c2n1,0.5933059499152689,train,../data/images/Lipo/126.png
127.0,O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)ccc12,-0.25467268797871717,train,../data/images/Lipo/127.png
128.0,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NCCN(C)C)c(F)c3)n2)n1C(C)C,-0.1881645595164437,train,../data/images/Lipo/128.png
129.0,CC[C@H](NC(=O)c1c(S(C)(=O)=O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0.8177708834754416,train,../data/images/Lipo/129.png
130.0,NS(=O)(=O)c1nc2ccccc2s1,-0.6952890390412784,train,../data/images/Lipo/130.png
131.0,CNCCC=C1c2ccccc2CCc2ccccc21,-0.5040781697122423,train,../data/images/Lipo/131.png
132.0,O=C(N[C@H]1CN2CCC1CC2)c1ccc(-c2ccccc2)s1,-0.2380456558631488,train,../data/images/Lipo/132.png
133.0,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4ncccc4s3)CC2)CC1,-0.6537214587523577,train,../data/images/Lipo/133.png
134.0,C[C@@H]1CN(C(=O)OC(C)(C)C#N)CCN1c1ncc(OCc2ccncc2C#N)cn1,0.09449498644821819,train,../data/images/Lipo/134.png
135.0,COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1,0.011359825870376712,train,../data/images/Lipo/135.png
136.0,CN1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,0.17763014702606003,train,../data/images/Lipo/136.png
137.0,Cc1cc(OC2CCN(CC3CCN([C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl,-0.0884023668230335,train,../data/images/Lipo/137.png
138.0,CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)n1,-1.9423164477089048,train,../data/images/Lipo/138.png
139.0,CCNC(=O)OC[C@@H](C)N(c1cc(Cl)ccc1CO)S(=O)(=O)c1ccc(Cl)cc1,1.0089817528044778,train,../data/images/Lipo/139.png
140.0,O=C(NCCCCCCNCCc1ccc(O)c2nc(O)sc12)Nc1ccccc1,-0.770110683561336,train,../data/images/Lipo/140.png
141.0,Cc1c(C(=O)Nc2ccccc2)sc2ncnc(O)c12,-0.04683478653411276,train,../data/images/Lipo/141.png
142.0,CNc1nc(C)c(-c2nc(Nc3cccc(N4CCCN(C(C)=O)CC4)c3)ncc2C#N)s1,0.8427114316487944,train,../data/images/Lipo/142.png
143.0,COc1ccc(-c2cc(N)n3ncc(C#N)c3n2)cc1,0.19425717914162838,train,../data/images/Lipo/143.png
144.0,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,0.8842790119377151,train,../data/images/Lipo/144.png
145.0,O=C(O)c1cccc(-c2ccc3c(C(=O)NCC45CC6CC(CC(C6)C4)C5)c(Cl)ccc3n2)c1,0.5434248535685637,train,../data/images/Lipo/145.png
146.0,NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(-c3ccc(F)c(F)c3)sc12,-0.013580722302976024,train,../data/images/Lipo/146.png
147.0,COC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)c1cccc2ccccc12,1.158625041844593,train,../data/images/Lipo/147.png
148.0,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)cc(Cl)c2)CC1,0.4353491448173695,train,../data/images/Lipo/148.png
149.0,Cc1cc(=O)[nH]c2sc(C(=O)c3ccc(Br)cc3)c(N)c12,0.31895992000839096,train,../data/images/Lipo/149.png
150.0,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,-0.17153752740087533,train,../data/images/Lipo/150.png
151.0,COc1ccc(C)c(N(C)c2ccnc(Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)n2)c1,0.826084399533226,train,../data/images/Lipo/151.png
152.0,CCc1ccccc1-c1ccc(-c2nc3ccncc3c(O)c2C#N)cc1,1.0921169133823194,train,../data/images/Lipo/152.png
153.0,N#C/C(=C(\N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F,1.0089817528044778,train,../data/images/Lipo/153.png
154.0,Cc1ncccc1Oc1ncnc(OC2C3COCC2CN(C(=O)OC(C)C)C3)c1C,0.7595762710709525,train,../data/images/Lipo/154.png
155.0,COc1cc(OC)c(S(=O)(=O)N(c2ccccc2)c2ccccc2)cc1NC(=O)CCC(=O)O,-2.4826949914648764,train,../data/images/Lipo/155.png
156.0,CC(C)NC(=O)c1ccc2c(Nc3ccc(Cl)cc3)nc(N3CCOCC3)nc2c1,0.4935437572218586,train,../data/images/Lipo/156.png
157.0,CN(C(=O)c1ccncc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,0.510170789337427,train,../data/images/Lipo/157.png
158.0,Cn1cnc(-c2ccccc2)c1-c1cc2c(N)ncnc2s1,0.6265600141464056,train,../data/images/Lipo/158.png
159.0,Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCOCC3)cc(S(C)(=O)=O)c2)n1,0.5933059499152689,train,../data/images/Lipo/159.png
160.0,Cc1nc(C(=O)[C@@H](C)Oc2ccc(SCCCCCc3ccccc3)cc2)sc1CCCC(=O)O,1.158625041844593,train,../data/images/Lipo/160.png
161.0,Cc1cccc(Oc2cc(CN3CCC[C@H](n4cc(C)c(=O)[nH]c4=O)C3)ccc2C(=O)O)c1,-2.4993220235804445,train,../data/images/Lipo/161.png
162.0,O=C1N=C(O)NC1(c1ccccc1)c1ccccc1,0.18594366308384438,train,../data/images/Lipo/162.png
163.0,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(c2ncccn2)CC1,-0.04683478653411276,train,../data/images/Lipo/163.png
164.0,O=C(NCc1ccccc1Cl)c1cccnc1Oc1ccccc1,1.2417602024224348,train,../data/images/Lipo/164.png
165.0,NC1(c2ccc(-c3c(-c4ccccc4)ccn4ccnc34)cc2)CCC1,-0.15491049528530695,train,../data/images/Lipo/165.png
166.0,O=S(=O)(Nc1cccnc1)c1ccccc1,-1.1192783579882715,train,../data/images/Lipo/166.png
167.0,Cn1cc(C#N)cc1-c1c2c(=O)n(C)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12,1.2334466863646505,train,../data/images/Lipo/167.png
168.0,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(c3cccc(F)c3)CC2)CC1,0.8510249477065783,train,../data/images/Lipo/168.png
169.0,O=C(NO)c1ccc(NS(=O)(=O)c2ccccc2)cc1,-1.194100002508329,train,../data/images/Lipo/169.png
170.0,COc1ccc(-c2cc3c(N[C@H]4CCCNC4)ncc(C(N)=O)c3s2)cc1,-0.30455378432542207,train,../data/images/Lipo/170.png
171.0,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1ccc(Cl)cc1,-0.811678263850257,train,../data/images/Lipo/171.png
172.0,O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1-c1ccccc1,1.0089817528044778,train,../data/images/Lipo/172.png
173.0,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)NCC#N,-1.7511055783798688,train,../data/images/Lipo/173.png
174.0,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,-0.38768894490326394,train,../data/images/Lipo/174.png
175.0,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,0.10280850250600256,train,../data/images/Lipo/175.png
176.0,Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,1.49116568415596,train,../data/images/Lipo/176.png
